ASSERTION	AAEBAAIFAAAAAAAAAABA
RUN	scala.simulations.ObtenerZorros	obtenerzorros	1683897363554	 	3.3.1
USER	Usuario Estandar	164	START	1683897365375	1683897365375
USER	Usuario Estandar	166	START	1683897365376	1683897365376
USER	Usuario Estandar	165	START	1683897365376	1683897365376
USER	Usuario Estandar	168	START	1683897365376	1683897365376
USER	Usuario Estandar	170	START	1683897365376	1683897365376
USER	Usuario Estandar	169	START	1683897365376	1683897365376
USER	Usuario Estandar	171	START	1683897365376	1683897365376
USER	Usuario Estandar	167	START	1683897365376	1683897365376
USER	Usuario Estandar	172	START	1683897365376	1683897365376
USER	Usuario Estandar	173	START	1683897365376	1683897365376
USER	Usuario Estandar	174	START	1683897365376	1683897365376
USER	Usuario Estandar	175	START	1683897365376	1683897365376
USER	Usuario Estandar	176	START	1683897365376	1683897365376
USER	Usuario Estandar	177	START	1683897365376	1683897365376
USER	Usuario Estandar	178	START	1683897365377	1683897365377
USER	Usuario Estandar	181	START	1683897365377	1683897365377
USER	Usuario Estandar	180	START	1683897365377	1683897365377
USER	Usuario Estandar	179	START	1683897365377	1683897365377
USER	Usuario Estandar	182	START	1683897365377	1683897365377
USER	Usuario Estandar	183	START	1683897365377	1683897365377
USER	Usuario Estandar	184	START	1683897365377	1683897365377
USER	Usuario Estandar	185	START	1683897365377	1683897365377
USER	Usuario Estandar	186	START	1683897365377	1683897365377
USER	Usuario Estandar	187	START	1683897365377	1683897365377
USER	Usuario Estandar	188	START	1683897365377	1683897365377
USER	Usuario Estandar	189	START	1683897365378	1683897365378
USER	Usuario Estandar	190	START	1683897365378	1683897365378
USER	Usuario Estandar	191	START	1683897365378	1683897365378
USER	Usuario Estandar	192	START	1683897365378	1683897365378
USER	Usuario Estandar	193	START	1683897365378	1683897365378
USER	Usuario Estandar	195	START	1683897365378	1683897365378
USER	Usuario Estandar	194	START	1683897365378	1683897365378
USER	Usuario Estandar	196	START	1683897365378	1683897365378
USER	Usuario Estandar	147	START	1683897365374	1683897365374
USER	Usuario Estandar	198	START	1683897365378	1683897365378
USER	Usuario Estandar	199	START	1683897365378	1683897365378
USER	Usuario Estandar	200	START	1683897365378	1683897365378
USER	Usuario Estandar	202	START	1683897365379	1683897365379
USER	Usuario Estandar	203	START	1683897365379	1683897365379
USER	Usuario Estandar	206	START	1683897365379	1683897365379
USER	Usuario Estandar	14	START	1683897365246	1683897365246
USER	Usuario Estandar	109	START	1683897365370	1683897365370
USER	Usuario Estandar	208	START	1683897365379	1683897365379
USER	Usuario Estandar	207	START	1683897365379	1683897365379
USER	Usuario Estandar	209	START	1683897365379	1683897365379
USER	Usuario Estandar	210	START	1683897365380	1683897365380
USER	Usuario Estandar	211	START	1683897365380	1683897365380
USER	Usuario Estandar	212	START	1683897365380	1683897365380
USER	Usuario Estandar	213	START	1683897365380	1683897365380
USER	Usuario Estandar	214	START	1683897365380	1683897365380
USER	Usuario Estandar	215	START	1683897365380	1683897365380
USER	Usuario Estandar	218	START	1683897365380	1683897365380
USER	Usuario Estandar	216	START	1683897365380	1683897365380
USER	Usuario Estandar	217	START	1683897365380	1683897365380
USER	Usuario Estandar	219	START	1683897365381	1683897365381
USER	Usuario Estandar	220	START	1683897365381	1683897365381
USER	Usuario Estandar	221	START	1683897365381	1683897365381
USER	Usuario Estandar	222	START	1683897365381	1683897365381
USER	Usuario Estandar	223	START	1683897365381	1683897365381
USER	Usuario Estandar	224	START	1683897365381	1683897365381
USER	Usuario Estandar	225	START	1683897365381	1683897365381
USER	Usuario Estandar	226	START	1683897365381	1683897365381
USER	Usuario Estandar	227	START	1683897365381	1683897365381
USER	Usuario Estandar	229	START	1683897365382	1683897365382
USER	Usuario Estandar	228	START	1683897365382	1683897365382
USER	Usuario Estandar	107	START	1683897365370	1683897365370
USER	Usuario Estandar	230	START	1683897365382	1683897365382
USER	Usuario Estandar	113	START	1683897365371	1683897365371
USER	Usuario Estandar	232	START	1683897365382	1683897365382
USER	Usuario Estandar	231	START	1683897365382	1683897365382
USER	Usuario Estandar	236	START	1683897365382	1683897365382
USER	Usuario Estandar	237	START	1683897365383	1683897365383
USER	Usuario Estandar	238	START	1683897365383	1683897365383
USER	Usuario Estandar	239	START	1683897365383	1683897365383
USER	Usuario Estandar	240	START	1683897365383	1683897365383
USER	Usuario Estandar	234	START	1683897365382	1683897365382
USER	Usuario Estandar	241	START	1683897365383	1683897365383
USER	Usuario Estandar	242	START	1683897365383	1683897365383
USER	Usuario Estandar	243	START	1683897365383	1683897365383
USER	Usuario Estandar	244	START	1683897365384	1683897365384
USER	Usuario Estandar	245	START	1683897365384	1683897365384
USER	Usuario Estandar	246	START	1683897365384	1683897365384
USER	Usuario Estandar	247	START	1683897365384	1683897365384
USER	Usuario Estandar	248	START	1683897365384	1683897365384
USER	Usuario Estandar	249	START	1683897365384	1683897365384
USER	Usuario Estandar	250	START	1683897365384	1683897365384
USER	Usuario Estandar	251	START	1683897365384	1683897365384
USER	Usuario Estandar	252	START	1683897365384	1683897365384
USER	Usuario Estandar	253	START	1683897365384	1683897365384
USER	Usuario Estandar	254	START	1683897365385	1683897365385
USER	Usuario Estandar	255	START	1683897365385	1683897365385
USER	Usuario Estandar	256	START	1683897365385	1683897365385
USER	Usuario Estandar	259	START	1683897365385	1683897365385
USER	Usuario Estandar	257	START	1683897365385	1683897365385
USER	Usuario Estandar	258	START	1683897365385	1683897365385
USER	Usuario Estandar	261	START	1683897365386	1683897365386
USER	Usuario Estandar	260	START	1683897365386	1683897365386
USER	Usuario Estandar	262	START	1683897365386	1683897365386
USER	Usuario Estandar	263	START	1683897365386	1683897365386
USER	Usuario Estandar	264	START	1683897365386	1683897365386
USER	Usuario Estandar	265	START	1683897365386	1683897365386
USER	Usuario Estandar	266	START	1683897365386	1683897365386
USER	Usuario Estandar	267	START	1683897365387	1683897365387
USER	Usuario Estandar	268	START	1683897365387	1683897365387
USER	Usuario Estandar	269	START	1683897365387	1683897365387
USER	Usuario Estandar	23	START	1683897365247	1683897365247
USER	Usuario Estandar	271	START	1683897365387	1683897365387
USER	Usuario Estandar	272	START	1683897365387	1683897365387
USER	Usuario Estandar	274	START	1683897365387	1683897365387
USER	Usuario Estandar	273	START	1683897365387	1683897365387
USER	Usuario Estandar	270	START	1683897365387	1683897365387
USER	Usuario Estandar	276	START	1683897365388	1683897365388
USER	Usuario Estandar	277	START	1683897365388	1683897365388
USER	Usuario Estandar	280	START	1683897365388	1683897365388
USER	Usuario Estandar	279	START	1683897365388	1683897365388
USER	Usuario Estandar	278	START	1683897365388	1683897365388
USER	Usuario Estandar	281	START	1683897365388	1683897365388
USER	Usuario Estandar	283	START	1683897365388	1683897365388
USER	Usuario Estandar	282	START	1683897365388	1683897365388
USER	Usuario Estandar	284	START	1683897365388	1683897365388
USER	Usuario Estandar	285	START	1683897365389	1683897365389
USER	Usuario Estandar	286	START	1683897365389	1683897365389
USER	Usuario Estandar	287	START	1683897365389	1683897365389
USER	Usuario Estandar	288	START	1683897365389	1683897365389
USER	Usuario Estandar	289	START	1683897365389	1683897365389
USER	Usuario Estandar	290	START	1683897365389	1683897365389
USER	Usuario Estandar	291	START	1683897365389	1683897365389
USER	Usuario Estandar	292	START	1683897365389	1683897365389
USER	Usuario Estandar	293	START	1683897365389	1683897365389
USER	Usuario Estandar	294	START	1683897365389	1683897365389
USER	Usuario Estandar	295	START	1683897365389	1683897365389
USER	Usuario Estandar	296	START	1683897365390	1683897365390
USER	Usuario Estandar	298	START	1683897365390	1683897365390
USER	Usuario Estandar	297	START	1683897365390	1683897365390
USER	Usuario Estandar	299	START	1683897365390	1683897365390
USER	Usuario Estandar	301	START	1683897365390	1683897365390
USER	Usuario Estandar	300	START	1683897365390	1683897365390
USER	Usuario Estandar	302	START	1683897365390	1683897365390
USER	Usuario Estandar	304	START	1683897365390	1683897365390
USER	Usuario Estandar	303	START	1683897365390	1683897365390
USER	Usuario Estandar	305	START	1683897365390	1683897365390
USER	Usuario Estandar	306	START	1683897365391	1683897365391
USER	Usuario Estandar	307	START	1683897365391	1683897365391
USER	Usuario Estandar	308	START	1683897365391	1683897365391
USER	Usuario Estandar	310	START	1683897365391	1683897365391
USER	Usuario Estandar	311	START	1683897365391	1683897365391
USER	Usuario Estandar	312	START	1683897365391	1683897365391
USER	Usuario Estandar	275	START	1683897365387	1683897365387
USER	Usuario Estandar	24	START	1683897365280	1683897365280
USER	Usuario Estandar	235	START	1683897365382	1683897365382
USER	Usuario Estandar	18	START	1683897365246	1683897365246
USER	Usuario Estandar	317	START	1683897365392	1683897365392
USER	Usuario Estandar	318	START	1683897365392	1683897365392
USER	Usuario Estandar	319	START	1683897365393	1683897365393
USER	Usuario Estandar	320	START	1683897365393	1683897365393
USER	Usuario Estandar	321	START	1683897365393	1683897365393
USER	Usuario Estandar	322	START	1683897365393	1683897365393
USER	Usuario Estandar	324	START	1683897365393	1683897365393
USER	Usuario Estandar	323	START	1683897365393	1683897365393
USER	Usuario Estandar	325	START	1683897365394	1683897365394
USER	Usuario Estandar	326	START	1683897365394	1683897365394
USER	Usuario Estandar	327	START	1683897365394	1683897365394
USER	Usuario Estandar	328	START	1683897365394	1683897365394
USER	Usuario Estandar	329	START	1683897365394	1683897365394
USER	Usuario Estandar	233	START	1683897365382	1683897365382
USER	Usuario Estandar	330	START	1683897365394	1683897365394
USER	Usuario Estandar	331	START	1683897365394	1683897365394
USER	Usuario Estandar	333	START	1683897365395	1683897365395
USER	Usuario Estandar	334	START	1683897365395	1683897365395
USER	Usuario Estandar	335	START	1683897365395	1683897365395
USER	Usuario Estandar	336	START	1683897365395	1683897365395
USER	Usuario Estandar	332	START	1683897365395	1683897365395
USER	Usuario Estandar	337	START	1683897365395	1683897365395
USER	Usuario Estandar	338	START	1683897365395	1683897365395
USER	Usuario Estandar	339	START	1683897365395	1683897365395
USER	Usuario Estandar	340	START	1683897365395	1683897365395
USER	Usuario Estandar	342	START	1683897365396	1683897365396
USER	Usuario Estandar	341	START	1683897365396	1683897365396
USER	Usuario Estandar	343	START	1683897365396	1683897365396
USER	Usuario Estandar	344	START	1683897365396	1683897365396
USER	Usuario Estandar	345	START	1683897365396	1683897365396
USER	Usuario Estandar	346	START	1683897365396	1683897365396
USER	Usuario Estandar	347	START	1683897365396	1683897365396
USER	Usuario Estandar	348	START	1683897365396	1683897365396
USER	Usuario Estandar	315	START	1683897365392	1683897365392
USER	Usuario Estandar	350	START	1683897365396	1683897365396
USER	Usuario Estandar	351	START	1683897365396	1683897365396
USER	Usuario Estandar	353	START	1683897365397	1683897365397
USER	Usuario Estandar	352	START	1683897365397	1683897365397
USER	Usuario Avanzado	1004	START	1683897365397	1683897365397
USER	Usuario Estandar	354	START	1683897365397	1683897365397
USER	Usuario Estandar	355	START	1683897365397	1683897365397
USER	Usuario Estandar	356	START	1683897365397	1683897365397
USER	Usuario Estandar	357	START	1683897365397	1683897365397
USER	Usuario Estandar	358	START	1683897365397	1683897365397
USER	Usuario Estandar	359	START	1683897365397	1683897365397
USER	Usuario Estandar	360	START	1683897365397	1683897365397
USER	Usuario Estandar	361	START	1683897365397	1683897365397
USER	Usuario Estandar	362	START	1683897365397	1683897365397
USER	Usuario Estandar	364	START	1683897365398	1683897365398
USER	Usuario Estandar	363	START	1683897365398	1683897365398
USER	Usuario Estandar	365	START	1683897365398	1683897365398
USER	Usuario Estandar	368	START	1683897365398	1683897365398
USER	Usuario Estandar	366	START	1683897365398	1683897365398
USER	Usuario Estandar	367	START	1683897365398	1683897365398
USER	Usuario Estandar	369	START	1683897365398	1683897365398
USER	Usuario Estandar	370	START	1683897365398	1683897365398
USER	Usuario Estandar	371	START	1683897365398	1683897365398
USER	Usuario Estandar	349	START	1683897365396	1683897365396
USER	Usuario Estandar	316	START	1683897365392	1683897365392
USER	Usuario Estandar	372	START	1683897365399	1683897365399
USER	Usuario Estandar	374	START	1683897365399	1683897365399
USER	Usuario Estandar	373	START	1683897365399	1683897365399
USER	Usuario Estandar	376	START	1683897365399	1683897365399
USER	Usuario Estandar	375	START	1683897365399	1683897365399
USER	Usuario Estandar	377	START	1683897365399	1683897365399
USER	Usuario Estandar	378	START	1683897365399	1683897365399
USER	Usuario Estandar	379	START	1683897365399	1683897365399
USER	Usuario Estandar	380	START	1683897365399	1683897365399
USER	Usuario Estandar	382	START	1683897365399	1683897365399
USER	Usuario Estandar	383	START	1683897365399	1683897365399
USER	Usuario Estandar	384	START	1683897365399	1683897365399
USER	Usuario Estandar	381	START	1683897365399	1683897365399
USER	Usuario Estandar	385	START	1683897365399	1683897365399
USER	Usuario Estandar	386	START	1683897365400	1683897365400
USER	Usuario Estandar	387	START	1683897365400	1683897365400
USER	Usuario Estandar	388	START	1683897365400	1683897365400
USER	Usuario Estandar	390	START	1683897365400	1683897365400
USER	Usuario Estandar	389	START	1683897365400	1683897365400
USER	Usuario Estandar	391	START	1683897365400	1683897365400
USER	Usuario Estandar	11	START	1683897365244	1683897365244
USER	Usuario Estandar	393	START	1683897365400	1683897365400
USER	Usuario Estandar	395	START	1683897365400	1683897365400
USER	Usuario Estandar	396	START	1683897365400	1683897365400
USER	Usuario Estandar	392	START	1683897365400	1683897365400
USER	Usuario Estandar	398	START	1683897365400	1683897365400
USER	Usuario Estandar	400	START	1683897365400	1683897365400
USER	Usuario Estandar	399	START	1683897365400	1683897365400
USER	Usuario Estandar	401	START	1683897365400	1683897365400
USER	Usuario Estandar	402	START	1683897365400	1683897365400
USER	Usuario Estandar	404	START	1683897365401	1683897365401
USER	Usuario Estandar	403	START	1683897365401	1683897365401
USER	Usuario Estandar	405	START	1683897365401	1683897365401
USER	Usuario Estandar	406	START	1683897365401	1683897365401
USER	Usuario Estandar	407	START	1683897365401	1683897365401
USER	Usuario Estandar	408	START	1683897365401	1683897365401
USER	Usuario Estandar	410	START	1683897365401	1683897365401
USER	Usuario Estandar	409	START	1683897365401	1683897365401
USER	Usuario Estandar	411	START	1683897365401	1683897365401
USER	Usuario Estandar	412	START	1683897365401	1683897365401
USER	Usuario Estandar	414	START	1683897365401	1683897365401
USER	Usuario Estandar	413	START	1683897365401	1683897365401
USER	Usuario Estandar	415	START	1683897365401	1683897365401
USER	Usuario Estandar	416	START	1683897365401	1683897365401
USER	Usuario Estandar	417	START	1683897365401	1683897365401
USER	Usuario Estandar	418	START	1683897365401	1683897365401
USER	Usuario Estandar	421	START	1683897365402	1683897365402
USER	Usuario Estandar	422	START	1683897365402	1683897365402
USER	Usuario Estandar	397	START	1683897365400	1683897365400
USER	Usuario Estandar	424	START	1683897365402	1683897365402
USER	Usuario Estandar	423	START	1683897365402	1683897365402
USER	Usuario Estandar	394	START	1683897365400	1683897365400
USER	Usuario Estandar	427	START	1683897365402	1683897365402
USER	Usuario Estandar	426	START	1683897365402	1683897365402
USER	Usuario Estandar	420	START	1683897365402	1683897365402
USER	Usuario Estandar	430	START	1683897365403	1683897365403
USER	Usuario Estandar	429	START	1683897365403	1683897365403
USER	Usuario Estandar	431	START	1683897365403	1683897365403
USER	Usuario Estandar	432	START	1683897365403	1683897365403
USER	Usuario Estandar	419	START	1683897365402	1683897365402
USER	Usuario Estandar	425	START	1683897365402	1683897365402
USER	Usuario Estandar	428	START	1683897365402	1683897365402
USER	Usuario Estandar	433	START	1683897365403	1683897365403
USER	Usuario Estandar	435	START	1683897365403	1683897365403
USER	Usuario Estandar	434	START	1683897365403	1683897365403
USER	Usuario Estandar	436	START	1683897365403	1683897365403
USER	Usuario Estandar	437	START	1683897365403	1683897365403
USER	Usuario Estandar	439	START	1683897365403	1683897365403
USER	Usuario Estandar	440	START	1683897365403	1683897365403
USER	Usuario Estandar	441	START	1683897365403	1683897365403
USER	Usuario Estandar	446	START	1683897365404	1683897365404
USER	Usuario Estandar	442	START	1683897365404	1683897365404
USER	Usuario Estandar	444	START	1683897365404	1683897365404
USER	Usuario Estandar	445	START	1683897365404	1683897365404
USER	Usuario Estandar	450	START	1683897365404	1683897365404
USER	Usuario Estandar	447	START	1683897365404	1683897365404
USER	Usuario Estandar	451	START	1683897365404	1683897365404
USER	Usuario Estandar	452	START	1683897365405	1683897365405
USER	Usuario Estandar	453	START	1683897365405	1683897365405
USER	Usuario Estandar	455	START	1683897365405	1683897365405
USER	Usuario Estandar	454	START	1683897365405	1683897365405
USER	Usuario Estandar	456	START	1683897365405	1683897365405
USER	Usuario Estandar	457	START	1683897365405	1683897365405
USER	Usuario Estandar	458	START	1683897365405	1683897365405
USER	Usuario Estandar	459	START	1683897365405	1683897365405
USER	Usuario Estandar	461	START	1683897365406	1683897365406
USER	Usuario Estandar	460	START	1683897365406	1683897365406
USER	Usuario Estandar	462	START	1683897365406	1683897365406
USER	Usuario Estandar	463	START	1683897365406	1683897365406
USER	Usuario Estandar	464	START	1683897365406	1683897365406
USER	Usuario Estandar	465	START	1683897365406	1683897365406
USER	Usuario Estandar	466	START	1683897365406	1683897365406
USER	Usuario Estandar	448	START	1683897365404	1683897365404
USER	Usuario Estandar	467	START	1683897365407	1683897365407
USER	Usuario Estandar	469	START	1683897365407	1683897365407
USER	Usuario Estandar	470	START	1683897365407	1683897365407
USER	Usuario Estandar	471	START	1683897365407	1683897365407
USER	Usuario Estandar	472	START	1683897365407	1683897365407
USER	Usuario Estandar	449	START	1683897365404	1683897365404
USER	Usuario Estandar	474	START	1683897365407	1683897365407
USER	Usuario Estandar	475	START	1683897365407	1683897365407
USER	Usuario Estandar	476	START	1683897365408	1683897365408
USER	Usuario Estandar	438	START	1683897365403	1683897365403
USER	Usuario Estandar	478	START	1683897365408	1683897365408
USER	Usuario Estandar	479	START	1683897365408	1683897365408
USER	Usuario Estandar	480	START	1683897365408	1683897365408
USER	Usuario Estandar	481	START	1683897365408	1683897365408
USER	Usuario Estandar	482	START	1683897365408	1683897365408
USER	Usuario Estandar	483	START	1683897365409	1683897365409
USER	Usuario Estandar	484	START	1683897365409	1683897365409
USER	Usuario Estandar	4	START	1683897365236	1683897365236
USER	Usuario Estandar	485	START	1683897365409	1683897365409
USER	Usuario Estandar	486	START	1683897365409	1683897365409
USER	Usuario Estandar	487	START	1683897365409	1683897365409
USER	Usuario Estandar	488	START	1683897365409	1683897365409
USER	Usuario Estandar	489	START	1683897365409	1683897365409
USER	Usuario Estandar	490	START	1683897365409	1683897365409
USER	Usuario Estandar	491	START	1683897365409	1683897365409
USER	Usuario Estandar	492	START	1683897365409	1683897365409
USER	Usuario Estandar	493	START	1683897365410	1683897365410
USER	Usuario Estandar	494	START	1683897365410	1683897365410
USER	Usuario Estandar	495	START	1683897365410	1683897365410
USER	Usuario Estandar	496	START	1683897365410	1683897365410
USER	Usuario Estandar	497	START	1683897365410	1683897365410
USER	Usuario Estandar	498	START	1683897365410	1683897365410
USER	Usuario Estandar	499	START	1683897365410	1683897365410
USER	Usuario Estandar	500	START	1683897365410	1683897365410
USER	Usuario Estandar	501	START	1683897365410	1683897365410
USER	Usuario Estandar	502	START	1683897365410	1683897365410
USER	Usuario Estandar	503	START	1683897365410	1683897365410
USER	Usuario Estandar	504	START	1683897365410	1683897365410
USER	Usuario Estandar	505	START	1683897365410	1683897365410
USER	Usuario Estandar	506	START	1683897365411	1683897365411
USER	Usuario Estandar	508	START	1683897365411	1683897365411
USER	Usuario Estandar	507	START	1683897365411	1683897365411
USER	Usuario Estandar	509	START	1683897365411	1683897365411
USER	Usuario Estandar	510	START	1683897365411	1683897365411
USER	Usuario Estandar	511	START	1683897365411	1683897365411
