RUN	scala.simulations.AutocompleteSiigoV2	autocompletesiigov2	1684355545639	 	3.3.1
USER	Buscador de Siigo	15	START	1684355547021	1684355547021
USER	Buscador de Siigo	1	START	1684355547017	1684355547017
USER	Buscador de Siigo	54	START	1684355547039	1684355547039
REQUEST	21		Buscador de Siigo	1684355547110	1684355547802	OK	 
REQUEST	13		Buscador de Siigo	1684355547109	1684355547819	OK	 
REQUEST	16		Buscador de Siigo	1684355547111	1684355547888	OK	 
REQUEST	45		Buscador de Siigo	1684355547119	1684355547902	OK	 
REQUEST	2		Buscador de Siigo	1684355547111	1684355547903	OK	 
REQUEST	25		Buscador de Siigo	1684355547114	1684355547990	OK	 
REQUEST	60		Buscador de Siigo	1684355547125	1684355547996	OK	 
REQUEST	9		Buscador de Siigo	1684355547107	1684355548018	OK	 
REQUEST	57		Buscador de Siigo	1684355547124	1684355548088	OK	 
REQUEST	19		Buscador de Siigo	1684355547106	1684355548093	OK	 
REQUEST	4		Buscador de Siigo	1684355547107	1684355548093	OK	 
REQUEST	50		Buscador de Siigo	1684355547121	1684355548095	OK	 
REQUEST	94		Buscador de Siigo	1684355547135	1684355548309	OK	 
REQUEST	78		Buscador de Siigo	1684355547130	1684355548326	OK	 
REQUEST	59		Buscador de Siigo	1684355547125	1684355548395	OK	 
REQUEST	53		Buscador de Siigo	1684355547123	1684355548395	OK	 
REQUEST	84		Buscador de Siigo	1684355547132	1684355548396	OK	 
REQUEST	34		Buscador de Siigo	1684355547116	1684355548396	OK	 
REQUEST	12		Buscador de Siigo	1684355547112	1684355548490	OK	 
REQUEST	70		Buscador de Siigo	1684355547127	1684355548490	OK	 
REQUEST	44		Buscador de Siigo	1684355547120	1684355548491	OK	 
REQUEST	5		Buscador de Siigo	1684355547108	1684355548491	OK	 
REQUEST	8		Buscador de Siigo	1684355547105	1684355548491	OK	 
REQUEST	74		Buscador de Siigo	1684355547129	1684355548493	OK	 
REQUEST	56		Buscador de Siigo	1684355547124	1684355548493	OK	 
REQUEST	72		Buscador de Siigo	1684355547127	1684355548510	OK	 
REQUEST	49		Buscador de Siigo	1684355547121	1684355548510	OK	 
REQUEST	69		Buscador de Siigo	1684355547128	1684355548514	OK	 
REQUEST	80		Buscador de Siigo	1684355547130	1684355548518	OK	 
REQUEST	32		Buscador de Siigo	1684355547115	1684355548587	OK	 
REQUEST	48		Buscador de Siigo	1684355547121	1684355548587	OK	 
REQUEST	37		Buscador de Siigo	1684355547116	1684355548588	OK	 
REQUEST	75		Buscador de Siigo	1684355547129	1684355548593	OK	 
REQUEST	52		Buscador de Siigo	1684355547122	1684355548593	OK	 
REQUEST	27		Buscador de Siigo	1684355547113	1684355548593	OK	 
REQUEST	66		Buscador de Siigo	1684355547126	1684355548594	OK	 
REQUEST	41		Buscador de Siigo	1684355547118	1684355548611	OK	 
REQUEST	85		Buscador de Siigo	1684355547132	1684355548612	OK	 
REQUEST	61		Buscador de Siigo	1684355547126	1684355548612	OK	 
REQUEST	89		Buscador de Siigo	1684355547133	1684355548612	OK	 
REQUEST	73		Buscador de Siigo	1684355547128	1684355548612	OK	 
REQUEST	96		Buscador de Siigo	1684355547135	1684355548612	OK	 
REQUEST	20		Buscador de Siigo	1684355547109	1684355548697	OK	 
REQUEST	82		Buscador de Siigo	1684355547131	1684355548705	OK	 
REQUEST	64		Buscador de Siigo	1684355547126	1684355548705	OK	 
REQUEST	11		Buscador de Siigo	1684355547110	1684355548705	OK	 
REQUEST	36		Buscador de Siigo	1684355547116	1684355548705	OK	 
REQUEST	62		Buscador de Siigo	1684355547125	1684355548705	OK	 
REQUEST	29		Buscador de Siigo	1684355547115	1684355548705	OK	 
REQUEST	18		Buscador de Siigo	1684355547103	1684355548706	OK	 
REQUEST	86		Buscador de Siigo	1684355547133	1684355548786	OK	 
REQUEST	100		Buscador de Siigo	1684355547136	1684355548786	OK	 
REQUEST	92		Buscador de Siigo	1684355547134	1684355548788	OK	 
REQUEST	98		Buscador de Siigo	1684355547136	1684355548788	OK	 
REQUEST	90		Buscador de Siigo	1684355547134	1684355548788	OK	 
REQUEST	30		Buscador de Siigo	1684355547115	1684355548788	OK	 
REQUEST	46		Buscador de Siigo	1684355547120	1684355548789	OK	 
REQUEST	68		Buscador de Siigo	1684355547127	1684355548790	OK	 
REQUEST	10		Buscador de Siigo	1684355547106	1684355548803	OK	 
REQUEST	93		Buscador de Siigo	1684355547135	1684355548803	OK	 
REQUEST	43		Buscador de Siigo	1684355547119	1684355548804	OK	 
REQUEST	38		Buscador de Siigo	1684355547117	1684355548804	OK	 
REQUEST	95		Buscador de Siigo	1684355547135	1684355548804	OK	 
REQUEST	24		Buscador de Siigo	1684355547112	1684355548806	OK	 
REQUEST	14		Buscador de Siigo	1684355547105	1684355548806	OK	 
REQUEST	88		Buscador de Siigo	1684355547134	1684355548806	OK	 
REQUEST	15		Buscador de Siigo	1684355547102	1684355548807	OK	 
REQUEST	7		Buscador de Siigo	1684355547103	1684355548887	OK	 
REQUEST	42		Buscador de Siigo	1684355547119	1684355548887	OK	 
REQUEST	77		Buscador de Siigo	1684355547130	1684355548889	OK	 
REQUEST	51		Buscador de Siigo	1684355547122	1684355548889	OK	 
REQUEST	47		Buscador de Siigo	1684355547120	1684355548889	OK	 
REQUEST	23		Buscador de Siigo	1684355547102	1684355548889	OK	 
REQUEST	17		Buscador de Siigo	1684355547097	1684355548889	OK	 
REQUEST	26		Buscador de Siigo	1684355547114	1684355548889	OK	 
REQUEST	79		Buscador de Siigo	1684355547131	1684355548889	OK	 
REQUEST	97		Buscador de Siigo	1684355547136	1684355548889	OK	 
REQUEST	22		Buscador de Siigo	1684355547107	1684355548908	OK	 
REQUEST	54		Buscador de Siigo	1684355547136	1684355548909	OK	 
REQUEST	3		Buscador de Siigo	1684355547101	1684355548909	OK	 
REQUEST	39		Buscador de Siigo	1684355547117	1684355548909	OK	 
REQUEST	58		Buscador de Siigo	1684355547124	1684355548911	OK	 
REQUEST	83		Buscador de Siigo	1684355547131	1684355548911	OK	 
REQUEST	35		Buscador de Siigo	1684355547116	1684355548912	OK	 
REQUEST	55		Buscador de Siigo	1684355547123	1684355548912	OK	 
REQUEST	67		Buscador de Siigo	1684355547127	1684355548912	OK	 
REQUEST	76		Buscador de Siigo	1684355547129	1684355548925	OK	 
REQUEST	81		Buscador de Siigo	1684355547130	1684355548986	OK	 
REQUEST	33		Buscador de Siigo	1684355547117	1684355548987	OK	 
REQUEST	1		Buscador de Siigo	1684355547111	1684355549005	OK	 
REQUEST	63		Buscador de Siigo	1684355547126	1684355549005	OK	 
REQUEST	28		Buscador de Siigo	1684355547113	1684355549009	OK	 
REQUEST	71		Buscador de Siigo	1684355547128	1684355549009	OK	 
REQUEST	40		Buscador de Siigo	1684355547118	1684355549009	OK	 
REQUEST	65		Buscador de Siigo	1684355547127	1684355549009	OK	 
REQUEST	31		Buscador de Siigo	1684355547114	1684355549009	OK	 
REQUEST	91		Buscador de Siigo	1684355547134	1684355549009	OK	 
REQUEST	6		Buscador de Siigo	1684355547104	1684355549009	OK	 
REQUEST	99		Buscador de Siigo	1684355547136	1684355549010	OK	 
REQUEST	87		Buscador de Siigo	1684355547133	1684355549010	OK	 
USER	Buscador de Siigo	21	END	1684355547024	1684355552831
USER	Buscador de Siigo	13	END	1684355547020	1684355552843
USER	Buscador de Siigo	16	END	1684355547021	1684355552905
USER	Buscador de Siigo	45	END	1684355547039	1684355552920
USER	Buscador de Siigo	2	END	1684355547017	1684355552920
USER	Buscador de Siigo	25	END	1684355547037	1684355553003
USER	Buscador de Siigo	60	END	1684355547040	1684355553003
USER	Buscador de Siigo	9	END	1684355547018	1684355553033
USER	Buscador de Siigo	57	END	1684355547039	1684355553107
USER	Buscador de Siigo	19	END	1684355547023	1684355553122
USER	Buscador de Siigo	4	END	1684355547017	1684355553122
USER	Buscador de Siigo	50	END	1684355547039	1684355553122
USER	Buscador de Siigo	94	END	1684355547042	1684355553312
USER	Buscador de Siigo	78	END	1684355547041	1684355553342
USER	Buscador de Siigo	84	END	1684355547041	1684355553418
USER	Buscador de Siigo	34	END	1684355547038	1684355553418
USER	Buscador de Siigo	53	END	1684355547039	1684355553418
USER	Buscador de Siigo	59	END	1684355547040	1684355553419
USER	Buscador de Siigo	56	END	1684355547039	1684355553512
USER	Buscador de Siigo	12	END	1684355547020	1684355553512
USER	Buscador de Siigo	8	END	1684355547018	1684355553512
USER	Buscador de Siigo	5	END	1684355547018	1684355553512
USER	Buscador de Siigo	74	END	1684355547041	1684355553512
USER	Buscador de Siigo	44	END	1684355547039	1684355553512
USER	Buscador de Siigo	70	END	1684355547040	1684355553512
USER	Buscador de Siigo	72	END	1684355547040	1684355553528
USER	Buscador de Siigo	49	END	1684355547039	1684355553528
USER	Buscador de Siigo	69	END	1684355547040	1684355553532
USER	Buscador de Siigo	80	END	1684355547041	1684355553532
USER	Buscador de Siigo	48	END	1684355547039	1684355553593
USER	Buscador de Siigo	32	END	1684355547038	1684355553593
USER	Buscador de Siigo	37	END	1684355547038	1684355553593
USER	Buscador de Siigo	75	END	1684355547041	1684355553620
USER	Buscador de Siigo	27	END	1684355547037	1684355553620
USER	Buscador de Siigo	52	END	1684355547039	1684355553620
USER	Buscador de Siigo	66	END	1684355547040	1684355553620
USER	Buscador de Siigo	41	END	1684355547039	1684355553622
USER	Buscador de Siigo	73	END	1684355547041	1684355553622
USER	Buscador de Siigo	96	END	1684355547042	1684355553623
USER	Buscador de Siigo	89	END	1684355547042	1684355553623
USER	Buscador de Siigo	61	END	1684355547040	1684355553623
USER	Buscador de Siigo	85	END	1684355547041	1684355553623
USER	Buscador de Siigo	20	END	1684355547023	1684355553703
USER	Buscador de Siigo	11	END	1684355547019	1684355553730
USER	Buscador de Siigo	36	END	1684355547038	1684355553730
USER	Buscador de Siigo	62	END	1684355547040	1684355553730
USER	Buscador de Siigo	18	END	1684355547022	1684355553730
USER	Buscador de Siigo	82	END	1684355547041	1684355553730
USER	Buscador de Siigo	29	END	1684355547038	1684355553730
USER	Buscador de Siigo	64	END	1684355547040	1684355553730
USER	Buscador de Siigo	92	END	1684355547042	1684355553793
USER	Buscador de Siigo	30	END	1684355547038	1684355553793
USER	Buscador de Siigo	86	END	1684355547041	1684355553793
USER	Buscador de Siigo	46	END	1684355547039	1684355553793
USER	Buscador de Siigo	68	END	1684355547040	1684355553793
USER	Buscador de Siigo	100	END	1684355547042	1684355553793
USER	Buscador de Siigo	98	END	1684355547042	1684355553793
USER	Buscador de Siigo	90	END	1684355547042	1684355553794
USER	Buscador de Siigo	95	END	1684355547042	1684355553812
USER	Buscador de Siigo	93	END	1684355547042	1684355553812
USER	Buscador de Siigo	10	END	1684355547019	1684355553812
USER	Buscador de Siigo	38	END	1684355547038	1684355553812
USER	Buscador de Siigo	43	END	1684355547039	1684355553812
USER	Buscador de Siigo	88	END	1684355547042	1684355553824
USER	Buscador de Siigo	14	END	1684355547020	1684355553824
USER	Buscador de Siigo	24	END	1684355547033	1684355553824
USER	Buscador de Siigo	15	END	1684355547021	1684355553824
USER	Buscador de Siigo	26	END	1684355547037	1684355553902
USER	Buscador de Siigo	7	END	1684355547018	1684355553902
USER	Buscador de Siigo	47	END	1684355547039	1684355553902
USER	Buscador de Siigo	77	END	1684355547041	1684355553902
USER	Buscador de Siigo	42	END	1684355547039	1684355553903
USER	Buscador de Siigo	97	END	1684355547042	1684355553903
USER	Buscador de Siigo	79	END	1684355547041	1684355553903
USER	Buscador de Siigo	23	END	1684355547030	1684355553903
USER	Buscador de Siigo	17	END	1684355547021	1684355553903
USER	Buscador de Siigo	51	END	1684355547039	1684355553903
USER	Buscador de Siigo	35	END	1684355547038	1684355553933
USER	Buscador de Siigo	54	END	1684355547039	1684355553933
USER	Buscador de Siigo	83	END	1684355547041	1684355553933
USER	Buscador de Siigo	39	END	1684355547038	1684355553933
USER	Buscador de Siigo	3	END	1684355547017	1684355553933
USER	Buscador de Siigo	22	END	1684355547023	1684355553933
USER	Buscador de Siigo	58	END	1684355547040	1684355553933
USER	Buscador de Siigo	76	END	1684355547041	1684355553933
USER	Buscador de Siigo	67	END	1684355547040	1684355553934
USER	Buscador de Siigo	55	END	1684355547039	1684355553934
USER	Buscador de Siigo	33	END	1684355547038	1684355553995
USER	Buscador de Siigo	81	END	1684355547041	1684355553995
USER	Buscador de Siigo	1	END	1684355547017	1684355554012
USER	Buscador de Siigo	31	END	1684355547038	1684355554012
USER	Buscador de Siigo	65	END	1684355547040	1684355554013
USER	Buscador de Siigo	63	END	1684355547040	1684355554013
USER	Buscador de Siigo	91	END	1684355547042	1684355554013
USER	Buscador de Siigo	87	END	1684355547042	1684355554013
USER	Buscador de Siigo	6	END	1684355547018	1684355554013
USER	Buscador de Siigo	71	END	1684355547040	1684355554013
USER	Buscador de Siigo	28	END	1684355547037	1684355554013
USER	Buscador de Siigo	99	END	1684355547042	1684355554013
USER	Buscador de Siigo	40	END	1684355547038	1684355554014
