RUN	scala.simulations.Fomula1	fomula1	1683924551317	 	3.3.1
USER	Proxima carrera F1	100	START	1683924552754	1683924552754
USER	Proxima carrera F1	34	START	1683924552747	1683924552747
USER	Proxima carrera F1	9	START	1683924552640	1683924552640
USER	Proxima carrera F1	23	START	1683924552661	1683924552661
USER	Proxima carrera F1	4	START	1683924552639	1683924552639
USER	Proxima carrera F1	16	START	1683924552643	1683924552643
USER	Proxima carrera F1	3	START	1683924552639	1683924552639
USER	Proxima carrera F1	24	START	1683924552671	1683924552671
USER	Proxima carrera F1	2	START	1683924552639	1683924552639
USER	Proxima carrera F1	18	START	1683924552659	1683924552659
USER	Proxima carrera F1	22	START	1683924552660	1683924552660
USER	Proxima carrera F1	5	START	1683924552640	1683924552640
REQUEST	16		Obtener carrera	1683924552736	1683924553112	OK	 
REQUEST	14		Obtener carrera	1683924552737	1683924553114	OK	 
REQUEST	15		Obtener carrera	1683924552736	1683924553119	OK	 
REQUEST	7		Obtener carrera	1683924552736	1683924553121	OK	 
REQUEST	5		Obtener carrera	1683924552737	1683924553142	OK	 
REQUEST	23		Obtener carrera	1683924552737	1683924553153	OK	 
REQUEST	22		Obtener carrera	1683924552737	1683924553166	OK	 
REQUEST	13		Obtener carrera	1683924552737	1683924553191	OK	 
REQUEST	9		Obtener carrera	1683924552736	1683924553245	OK	 
REQUEST	39		Obtener carrera	1683924552748	1683924553303	OK	 
REQUEST	21		Obtener carrera	1683924552737	1683924553303	OK	 
REQUEST	11		Obtener carrera	1683924552736	1683924553303	OK	 
REQUEST	6		Obtener carrera	1683924552736	1683924553305	OK	 
REQUEST	27		Obtener carrera	1683924552746	1683924553349	OK	 
REQUEST	24		Obtener carrera	1683924552737	1683924553352	OK	 
REQUEST	38		Obtener carrera	1683924552747	1683924553360	OK	 
REQUEST	25		Obtener carrera	1683924552746	1683924553405	OK	 
REQUEST	12		Obtener carrera	1683924552737	1683924553408	OK	 
REQUEST	29		Obtener carrera	1683924552747	1683924553464	OK	 
REQUEST	28		Obtener carrera	1683924552746	1683924553464	OK	 
REQUEST	30		Obtener carrera	1683924552747	1683924553464	OK	 
REQUEST	46		Obtener carrera	1683924552748	1683924553465	OK	 
REQUEST	32		Obtener carrera	1683924552747	1683924553472	OK	 
REQUEST	37		Obtener carrera	1683924552747	1683924553690	OK	 
REQUEST	31		Obtener carrera	1683924552747	1683924553726	OK	 
REQUEST	18		Obtener carrera	1683924552737	1683924553802	OK	 
REQUEST	2		Obtener carrera	1683924552737	1683924553905	OK	 
REQUEST	45		Obtener carrera	1683924552748	1683924554189	OK	 
REQUEST	47		Obtener carrera	1683924552748	1683924554476	OK	 
REQUEST	40		Obtener carrera	1683924552748	1683924554477	OK	 
REQUEST	8		Obtener carrera	1683924552737	1683924554478	OK	 
REQUEST	43		Obtener carrera	1683924552748	1683924554484	OK	 
REQUEST	57		Obtener carrera	1683924552749	1683924554485	OK	 
REQUEST	48		Obtener carrera	1683924552749	1683924554494	OK	 
REQUEST	59		Obtener carrera	1683924552750	1683924554495	OK	 
REQUEST	54		Obtener carrera	1683924552749	1683924554988	OK	 
REQUEST	44		Obtener carrera	1683924552748	1683924555499	OK	 
REQUEST	50		Obtener carrera	1683924552749	1683924555505	OK	 
REQUEST	72		Obtener carrera	1683924552751	1683924555505	OK	 
REQUEST	56		Obtener carrera	1683924552749	1683924555510	OK	 
REQUEST	61		Obtener carrera	1683924552750	1683924555514	OK	 
REQUEST	55		Obtener carrera	1683924552750	1683924555536	OK	 
REQUEST	41		Obtener carrera	1683924552749	1683924555536	OK	 
REQUEST	69		Obtener carrera	1683924552751	1683924555540	OK	 
REQUEST	64		Obtener carrera	1683924552751	1683924555541	OK	 
REQUEST	78		Obtener carrera	1683924552752	1683924555546	OK	 
REQUEST	82		Obtener carrera	1683924552752	1683924555546	OK	 
REQUEST	63		Obtener carrera	1683924552751	1683924555546	OK	 
REQUEST	66		Obtener carrera	1683924552750	1683924555547	OK	 
REQUEST	75		Obtener carrera	1683924552751	1683924555554	OK	 
REQUEST	85		Obtener carrera	1683924552752	1683924555557	OK	 
REQUEST	80		Obtener carrera	1683924552752	1683924555586	OK	 
REQUEST	70		Obtener carrera	1683924552751	1683924555677	OK	 
REQUEST	76		Obtener carrera	1683924552751	1683924555791	OK	 
REQUEST	73		Obtener carrera	1683924552751	1683924555795	OK	 
REQUEST	79		Obtener carrera	1683924552752	1683924555829	OK	 
REQUEST	60		Obtener carrera	1683924552750	1683924556177	OK	 
REQUEST	87		Obtener carrera	1683924552752	1683924556177	OK	 
REQUEST	92		Obtener carrera	1683924552753	1683924556178	OK	 
REQUEST	77		Obtener carrera	1683924552752	1683924556540	OK	 
REQUEST	89		Obtener carrera	1683924552753	1683924556551	OK	 
REQUEST	62		Obtener carrera	1683924552761	1683924556561	OK	 
REQUEST	88		Obtener carrera	1683924552753	1683924556564	OK	 
REQUEST	86		Obtener carrera	1683924552752	1683924556568	OK	 
REQUEST	71		Obtener carrera	1683924552751	1683924556590	OK	 
REQUEST	34		Obtener carrera	1683924552765	1683924556591	OK	 
REQUEST	93		Obtener carrera	1683924552753	1683924556591	OK	 
REQUEST	53		Obtener carrera	1683924552756	1683924556595	OK	 
REQUEST	95		Obtener carrera	1683924552754	1683924556599	OK	 
REQUEST	98		Obtener carrera	1683924552764	1683924556600	OK	 
REQUEST	91		Obtener carrera	1683924552753	1683924556601	OK	 
REQUEST	96		Obtener carrera	1683924552754	1683924556603	OK	 
REQUEST	81		Obtener carrera	1683924552752	1683924556611	OK	 
REQUEST	20		Obtener carrera	1683924552737	1683924556625	OK	 
REQUEST	99		Obtener carrera	1683924552754	1683924556625	OK	 
REQUEST	3		Obtener carrera	1683924552737	1683924556630	OK	 
REQUEST	49		Obtener carrera	1683924552749	1683924556640	OK	 
REQUEST	51		Obtener carrera	1683924552750	1683924556643	OK	 
REQUEST	17		Obtener carrera	1683924552737	1683924556645	OK	 
REQUEST	94		Obtener carrera	1683924552754	1683924556645	OK	 
REQUEST	97		Obtener carrera	1683924552754	1683924556649	OK	 
REQUEST	35		Obtener carrera	1683924552747	1683924556653	OK	 
REQUEST	65		Obtener carrera	1683924552750	1683924556653	OK	 
REQUEST	67		Obtener carrera	1683924552751	1683924556664	OK	 
REQUEST	33		Obtener carrera	1683924552747	1683924556729	OK	 
REQUEST	1		Obtener carrera	1683924552737	1683924556894	OK	 
REQUEST	19		Obtener carrera	1683924552737	1683924556894	OK	 
REQUEST	84		Obtener carrera	1683924552752	1683924557593	OK	 
REQUEST	36		Obtener carrera	1683924552747	1683924557630	OK	 
REQUEST	4		Obtener carrera	1683924552737	1683924557650	OK	 
REQUEST	83		Obtener carrera	1683924552752	1683924557651	OK	 
REQUEST	10		Obtener carrera	1683924552737	1683924557654	OK	 
REQUEST	68		Obtener carrera	1683924552751	1683924557664	OK	 
REQUEST	26		Obtener carrera	1683924552746	1683924557682	OK	 
REQUEST	42		Obtener carrera	1683924552748	1683924557683	OK	 
REQUEST	100		Obtener carrera	1683924552765	1683924557687	OK	 
REQUEST	58		Obtener carrera	1683924552749	1683924557687	OK	 
REQUEST	52		Obtener carrera	1683924552749	1683924557688	OK	 
REQUEST	90		Obtener carrera	1683924552753	1683924557690	OK	 
REQUEST	74		Obtener carrera	1683924552751	1683924557697	OK	 
USER	Proxima carrera F1	14	END	1683924552642	1683924558157
USER	Proxima carrera F1	16	END	1683924552643	1683924558157
USER	Proxima carrera F1	15	END	1683924552643	1683924558157
USER	Proxima carrera F1	7	END	1683924552640	1683924558160
USER	Proxima carrera F1	5	END	1683924552640	1683924558175
USER	Proxima carrera F1	23	END	1683924552661	1683924558175
USER	Proxima carrera F1	22	END	1683924552660	1683924558179
USER	Proxima carrera F1	13	END	1683924552641	1683924558207
USER	Proxima carrera F1	9	END	1683924552640	1683924558269
USER	Proxima carrera F1	11	END	1683924552641	1683924558319
USER	Proxima carrera F1	6	END	1683924552640	1683924558319
USER	Proxima carrera F1	39	END	1683924552747	1683924558320
USER	Proxima carrera F1	21	END	1683924552660	1683924558320
USER	Proxima carrera F1	27	END	1683924552746	1683924558378
USER	Proxima carrera F1	24	END	1683924552671	1683924558378
USER	Proxima carrera F1	38	END	1683924552747	1683924558378
USER	Proxima carrera F1	12	END	1683924552641	1683924558426
USER	Proxima carrera F1	25	END	1683924552745	1683924558426
USER	Proxima carrera F1	46	END	1683924552748	1683924558487
USER	Proxima carrera F1	32	END	1683924552747	1683924558487
USER	Proxima carrera F1	28	END	1683924552746	1683924558487
USER	Proxima carrera F1	29	END	1683924552746	1683924558487
USER	Proxima carrera F1	30	END	1683924552746	1683924558487
USER	Proxima carrera F1	37	END	1683924552747	1683924558704
USER	Proxima carrera F1	31	END	1683924552746	1683924558739
USER	Proxima carrera F1	18	END	1683924552659	1683924558829
USER	Proxima carrera F1	2	END	1683924552639	1683924558924
USER	Proxima carrera F1	45	END	1683924552748	1683924559217
USER	Proxima carrera F1	8	END	1683924552640	1683924559495
USER	Proxima carrera F1	47	END	1683924552748	1683924559495
USER	Proxima carrera F1	40	END	1683924552747	1683924559495
USER	Proxima carrera F1	43	END	1683924552748	1683924559510
USER	Proxima carrera F1	48	END	1683924552748	1683924559511
USER	Proxima carrera F1	57	END	1683924552749	1683924559511
USER	Proxima carrera F1	59	END	1683924552749	1683924559511
USER	Proxima carrera F1	54	END	1683924552749	1683924560009
USER	Proxima carrera F1	44	END	1683924552748	1683924560509
USER	Proxima carrera F1	50	END	1683924552748	1683924560509
USER	Proxima carrera F1	72	END	1683924552751	1683924560509
USER	Proxima carrera F1	56	END	1683924552749	1683924560536
USER	Proxima carrera F1	61	END	1683924552749	1683924560536
USER	Proxima carrera F1	55	END	1683924552749	1683924560539
USER	Proxima carrera F1	41	END	1683924552747	1683924560539
USER	Proxima carrera F1	82	END	1683924552752	1683924560567
USER	Proxima carrera F1	63	END	1683924552750	1683924560567
USER	Proxima carrera F1	66	END	1683924552750	1683924560567
USER	Proxima carrera F1	64	END	1683924552750	1683924560567
USER	Proxima carrera F1	78	END	1683924552751	1683924560567
USER	Proxima carrera F1	69	END	1683924552750	1683924560568
USER	Proxima carrera F1	75	END	1683924552751	1683924560569
USER	Proxima carrera F1	85	END	1683924552752	1683924560569
USER	Proxima carrera F1	80	END	1683924552751	1683924560599
USER	Proxima carrera F1	70	END	1683924552750	1683924560679
USER	Proxima carrera F1	76	END	1683924552751	1683924560815
USER	Proxima carrera F1	73	END	1683924552751	1683924560815
USER	Proxima carrera F1	79	END	1683924552751	1683924560846
USER	Proxima carrera F1	92	END	1683924552753	1683924561189
USER	Proxima carrera F1	87	END	1683924552752	1683924561189
USER	Proxima carrera F1	60	END	1683924552749	1683924561189
USER	Proxima carrera F1	77	END	1683924552751	1683924561559
USER	Proxima carrera F1	89	END	1683924552752	1683924561575
USER	Proxima carrera F1	62	END	1683924552749	1683924561575
USER	Proxima carrera F1	86	END	1683924552752	1683924561579
USER	Proxima carrera F1	88	END	1683924552752	1683924561579
USER	Proxima carrera F1	34	END	1683924552747	1683924561606
USER	Proxima carrera F1	93	END	1683924552753	1683924561606
USER	Proxima carrera F1	71	END	1683924552751	1683924561606
USER	Proxima carrera F1	53	END	1683924552749	1683924561609
USER	Proxima carrera F1	98	END	1683924552754	1683924561609
USER	Proxima carrera F1	95	END	1683924552753	1683924561609
USER	Proxima carrera F1	91	END	1683924552752	1683924561609
USER	Proxima carrera F1	96	END	1683924552753	1683924561609
USER	Proxima carrera F1	81	END	1683924552752	1683924561637
USER	Proxima carrera F1	99	END	1683924552754	1683924561637
USER	Proxima carrera F1	20	END	1683924552659	1683924561637
USER	Proxima carrera F1	3	END	1683924552639	1683924561653
USER	Proxima carrera F1	49	END	1683924552748	1683924561669
USER	Proxima carrera F1	17	END	1683924552643	1683924561669
USER	Proxima carrera F1	97	END	1683924552753	1683924561669
USER	Proxima carrera F1	35	END	1683924552747	1683924561669
USER	Proxima carrera F1	65	END	1683924552750	1683924561669
USER	Proxima carrera F1	94	END	1683924552753	1683924561669
USER	Proxima carrera F1	51	END	1683924552749	1683924561669
USER	Proxima carrera F1	67	END	1683924552750	1683924561685
USER	Proxima carrera F1	33	END	1683924552747	1683924561746
USER	Proxima carrera F1	19	END	1683924552659	1683924561915
USER	Proxima carrera F1	1	END	1683924552639	1683924561915
USER	Proxima carrera F1	84	END	1683924552752	1683924562617
USER	Proxima carrera F1	36	END	1683924552747	1683924562649
USER	Proxima carrera F1	4	END	1683924552639	1683924562669
USER	Proxima carrera F1	10	END	1683924552640	1683924562669
USER	Proxima carrera F1	83	END	1683924552752	1683924562670
USER	Proxima carrera F1	68	END	1683924552750	1683924562695
USER	Proxima carrera F1	26	END	1683924552746	1683924562699
USER	Proxima carrera F1	52	END	1683924552749	1683924562699
USER	Proxima carrera F1	90	END	1683924552752	1683924562699
USER	Proxima carrera F1	100	END	1683924552754	1683924562699
USER	Proxima carrera F1	74	END	1683924552751	1683924562699
USER	Proxima carrera F1	42	END	1683924552747	1683924562699
USER	Proxima carrera F1	58	END	1683924552749	1683924562699
