RUN	scala.simulations.AutocompleteSiigoV2	autocompletesiigov2	1684346668948	 	3.3.1
USER	Buscador de Siigo	67	START	1684346670774	1684346670774
USER	Buscador de Siigo	71	START	1684346670774	1684346670774
USER	Buscador de Siigo	72	START	1684346670774	1684346670774
USER	Buscador de Siigo	69	START	1684346670774	1684346670774
USER	Buscador de Siigo	70	START	1684346670774	1684346670774
USER	Buscador de Siigo	74	START	1684346670774	1684346670774
USER	Buscador de Siigo	73	START	1684346670774	1684346670774
USER	Buscador de Siigo	75	START	1684346670774	1684346670774
USER	Buscador de Siigo	76	START	1684346670774	1684346670774
USER	Buscador de Siigo	77	START	1684346670774	1684346670774
USER	Buscador de Siigo	79	START	1684346670774	1684346670774
USER	Buscador de Siigo	80	START	1684346670774	1684346670774
USER	Buscador de Siigo	81	START	1684346670775	1684346670775
USER	Buscador de Siigo	82	START	1684346670775	1684346670775
USER	Buscador de Siigo	83	START	1684346670775	1684346670775
USER	Buscador de Siigo	84	START	1684346670775	1684346670775
USER	Buscador de Siigo	78	START	1684346670774	1684346670774
USER	Buscador de Siigo	85	START	1684346670775	1684346670775
USER	Buscador de Siigo	87	START	1684346670775	1684346670775
USER	Buscador de Siigo	86	START	1684346670775	1684346670775
USER	Buscador de Siigo	88	START	1684346670775	1684346670775
USER	Buscador de Siigo	89	START	1684346670775	1684346670775
USER	Buscador de Siigo	90	START	1684346670775	1684346670775
USER	Buscador de Siigo	92	START	1684346670775	1684346670775
USER	Buscador de Siigo	91	START	1684346670775	1684346670775
USER	Buscador de Siigo	93	START	1684346670775	1684346670775
USER	Buscador de Siigo	96	START	1684346670775	1684346670775
USER	Buscador de Siigo	94	START	1684346670775	1684346670775
USER	Buscador de Siigo	95	START	1684346670775	1684346670775
USER	Buscador de Siigo	97	START	1684346670775	1684346670775
USER	Buscador de Siigo	98	START	1684346670775	1684346670775
USER	Buscador de Siigo	59	START	1684346670773	1684346670773
USER	Buscador de Siigo	99	START	1684346670775	1684346670775
USER	Buscador de Siigo	100	START	1684346670776	1684346670776
USER	Buscador de Siigo	15	START	1684346670756	1684346670756
USER	Buscador de Siigo	14	START	1684346670756	1684346670756
USER	Buscador de Siigo	2	START	1684346670750	1684346670750
USER	Buscador de Siigo	5	START	1684346670751	1684346670751
USER	Buscador de Siigo	18	START	1684346670757	1684346670757
USER	Buscador de Siigo	8	START	1684346670752	1684346670752
USER	Buscador de Siigo	12	START	1684346670753	1684346670753
USER	Buscador de Siigo	11	START	1684346670753	1684346670753
USER	Buscador de Siigo	3	START	1684346670750	1684346670750
USER	Buscador de Siigo	19	START	1684346670758	1684346670758
USER	Buscador de Siigo	20	START	1684346670759	1684346670759
USER	Buscador de Siigo	22	START	1684346670759	1684346670759
USER	Buscador de Siigo	10	START	1684346670753	1684346670753
REQUEST	13		Buscador de Siigo	1684346670834	1684346671475	OK	 
REQUEST	29		Buscador de Siigo	1684346670850	1684346671501	OK	 
REQUEST	61		Buscador de Siigo	1684346670868	1684346671502	OK	 
REQUEST	93		Buscador de Siigo	1684346670878	1684346671503	OK	 
REQUEST	94		Buscador de Siigo	1684346670879	1684346671504	OK	 
REQUEST	77		Buscador de Siigo	1684346670873	1684346671504	OK	 
REQUEST	46		Buscador de Siigo	1684346670859	1684346671510	OK	 
REQUEST	14		Buscador de Siigo	1684346670846	1684346671511	OK	 
REQUEST	23		Buscador de Siigo	1684346670845	1684346671514	OK	 
REQUEST	8		Buscador de Siigo	1684346670847	1684346671514	OK	 
REQUEST	30		Buscador de Siigo	1684346670852	1684346671516	OK	 
REQUEST	62		Buscador de Siigo	1684346670869	1684346671523	OK	 
REQUEST	40		Buscador de Siigo	1684346670856	1684346671525	OK	 
REQUEST	69		Buscador de Siigo	1684346670871	1684346671527	OK	 
REQUEST	37		Buscador de Siigo	1684346670855	1684346671536	OK	 
REQUEST	39		Buscador de Siigo	1684346670855	1684346671558	OK	 
REQUEST	21		Buscador de Siigo	1684346670848	1684346671558	OK	 
REQUEST	85		Buscador de Siigo	1684346670877	1684346671560	OK	 
REQUEST	32		Buscador de Siigo	1684346670853	1684346671560	OK	 
REQUEST	56		Buscador de Siigo	1684346670866	1684346671562	OK	 
REQUEST	9		Buscador de Siigo	1684346670845	1684346671564	OK	 
REQUEST	81		Buscador de Siigo	1684346670875	1684346671566	OK	 
REQUEST	92		Buscador de Siigo	1684346670878	1684346671644	OK	 
REQUEST	18		Buscador de Siigo	1684346670840	1684346671644	OK	 
REQUEST	12		Buscador de Siigo	1684346670841	1684346671645	OK	 
REQUEST	2		Buscador de Siigo	1684346670848	1684346671648	OK	 
REQUEST	28		Buscador de Siigo	1684346670849	1684346671667	OK	 
REQUEST	34		Buscador de Siigo	1684346670853	1684346671667	OK	 
REQUEST	60		Buscador de Siigo	1684346670868	1684346671669	OK	 
REQUEST	44		Buscador de Siigo	1684346670859	1684346671672	OK	 
REQUEST	86		Buscador de Siigo	1684346670877	1684346671672	OK	 
REQUEST	55		Buscador de Siigo	1684346670864	1684346671739	OK	 
REQUEST	50		Buscador de Siigo	1684346670861	1684346671739	OK	 
REQUEST	45		Buscador de Siigo	1684346670859	1684346671839	OK	 
REQUEST	36		Buscador de Siigo	1684346670854	1684346671839	OK	 
REQUEST	3		Buscador de Siigo	1684346670843	1684346671839	OK	 
REQUEST	76		Buscador de Siigo	1684346670873	1684346671839	OK	 
REQUEST	79		Buscador de Siigo	1684346670874	1684346671839	OK	 
REQUEST	6		Buscador de Siigo	1684346670843	1684346671840	OK	 
REQUEST	53		Buscador de Siigo	1684346670863	1684346671840	OK	 
REQUEST	98		Buscador de Siigo	1684346670880	1684346671839	OK	 
REQUEST	95		Buscador de Siigo	1684346670880	1684346671843	OK	 
REQUEST	49		Buscador de Siigo	1684346670861	1684346671843	OK	 
REQUEST	88		Buscador de Siigo	1684346670877	1684346671844	OK	 
REQUEST	33		Buscador de Siigo	1684346670853	1684346671844	OK	 
REQUEST	19		Buscador de Siigo	1684346670838	1684346671847	OK	 
REQUEST	87		Buscador de Siigo	1684346670877	1684346671847	OK	 
REQUEST	72		Buscador de Siigo	1684346670871	1684346671847	OK	 
REQUEST	35		Buscador de Siigo	1684346670854	1684346671847	OK	 
REQUEST	22		Buscador de Siigo	1684346670837	1684346671848	OK	 
REQUEST	68		Buscador de Siigo	1684346670870	1684346671849	OK	 
REQUEST	43		Buscador de Siigo	1684346670857	1684346671849	OK	 
REQUEST	58		Buscador de Siigo	1684346670867	1684346671849	OK	 
REQUEST	90		Buscador de Siigo	1684346670877	1684346671856	OK	 
REQUEST	84		Buscador de Siigo	1684346670876	1684346671882	OK	 
REQUEST	4		Buscador de Siigo	1684346670849	1684346671883	OK	 
REQUEST	52		Buscador de Siigo	1684346670861	1684346671883	OK	 
REQUEST	20		Buscador de Siigo	1684346670838	1684346671884	OK	 
REQUEST	75		Buscador de Siigo	1684346670872	1684346671884	OK	 
REQUEST	11		Buscador de Siigo	1684346670839	1684346671884	OK	 
REQUEST	24		Buscador de Siigo	1684346670849	1684346671884	OK	 
REQUEST	51		Buscador de Siigo	1684346670862	1684346671894	OK	 
REQUEST	15		Buscador de Siigo	1684346670847	1684346672015	OK	 
REQUEST	80		Buscador de Siigo	1684346670874	1684346672015	OK	 
REQUEST	100		Buscador de Siigo	1684346670881	1684346672015	OK	 
REQUEST	78		Buscador de Siigo	1684346670876	1684346672015	OK	 
REQUEST	5		Buscador de Siigo	1684346670846	1684346672015	OK	 
REQUEST	1		Buscador de Siigo	1684346670844	1684346672015	OK	 
REQUEST	16		Buscador de Siigo	1684346670843	1684346672017	OK	 
REQUEST	7		Buscador de Siigo	1684346670848	1684346672047	OK	 
REQUEST	31		Buscador de Siigo	1684346670852	1684346672047	OK	 
REQUEST	63		Buscador de Siigo	1684346670867	1684346672053	OK	 
REQUEST	17		Buscador de Siigo	1684346670844	1684346672053	OK	 
REQUEST	48		Buscador de Siigo	1684346670860	1684346672068	OK	 
REQUEST	97		Buscador de Siigo	1684346670880	1684346672068	OK	 
REQUEST	64		Buscador de Siigo	1684346670868	1684346672074	OK	 
REQUEST	74		Buscador de Siigo	1684346670872	1684346672075	OK	 
REQUEST	70		Buscador de Siigo	1684346670872	1684346672075	OK	 
REQUEST	26		Buscador de Siigo	1684346670851	1684346672083	OK	 
REQUEST	73		Buscador de Siigo	1684346670872	1684346672083	OK	 
REQUEST	25		Buscador de Siigo	1684346670853	1684346672099	OK	 
REQUEST	54		Buscador de Siigo	1684346670866	1684346672102	OK	 
REQUEST	27		Buscador de Siigo	1684346670850	1684346672136	OK	 
REQUEST	89		Buscador de Siigo	1684346670877	1684346672136	OK	 
REQUEST	38		Buscador de Siigo	1684346670854	1684346672140	OK	 
REQUEST	10		Buscador de Siigo	1684346670842	1684346672140	OK	 
REQUEST	57		Buscador de Siigo	1684346670867	1684346672140	OK	 
REQUEST	71		Buscador de Siigo	1684346670870	1684346672143	OK	 
REQUEST	42		Buscador de Siigo	1684346670857	1684346672143	OK	 
REQUEST	41		Buscador de Siigo	1684346670858	1684346672200	OK	 
REQUEST	47		Buscador de Siigo	1684346670860	1684346672202	OK	 
REQUEST	91		Buscador de Siigo	1684346670878	1684346672256	OK	 
REQUEST	65		Buscador de Siigo	1684346670869	1684346672273	OK	 
REQUEST	82		Buscador de Siigo	1684346670875	1684346672273	OK	 
REQUEST	59		Buscador de Siigo	1684346670881	1684346672277	OK	 
REQUEST	99		Buscador de Siigo	1684346670881	1684346672277	OK	 
REQUEST	83		Buscador de Siigo	1684346670876	1684346672300	OK	 
REQUEST	66		Buscador de Siigo	1684346670869	1684346672301	OK	 
REQUEST	96		Buscador de Siigo	1684346670879	1684346672317	OK	 
REQUEST	67		Buscador de Siigo	1684346670869	1684346672396	OK	 
USER	Buscador de Siigo	13	END	1684346670753	1684346676499
USER	Buscador de Siigo	77	END	1684346670774	1684346676518
USER	Buscador de Siigo	61	END	1684346670773	1684346676518
USER	Buscador de Siigo	29	END	1684346670772	1684346676518
USER	Buscador de Siigo	93	END	1684346670775	1684346676518
USER	Buscador de Siigo	94	END	1684346670775	1684346676518
USER	Buscador de Siigo	30	END	1684346670772	1684346676530
USER	Buscador de Siigo	46	END	1684346670773	1684346676530
USER	Buscador de Siigo	14	END	1684346670756	1684346676530
USER	Buscador de Siigo	8	END	1684346670752	1684346676530
USER	Buscador de Siigo	23	END	1684346670760	1684346676530
USER	Buscador de Siigo	69	END	1684346670774	1684346676535
USER	Buscador de Siigo	62	END	1684346670774	1684346676535
USER	Buscador de Siigo	40	END	1684346670773	1684346676535
USER	Buscador de Siigo	37	END	1684346670772	1684346676545
USER	Buscador de Siigo	39	END	1684346670772	1684346676578
USER	Buscador de Siigo	32	END	1684346670772	1684346676578
USER	Buscador de Siigo	56	END	1684346670773	1684346676578
USER	Buscador de Siigo	21	END	1684346670760	1684346676578
USER	Buscador de Siigo	9	END	1684346670752	1684346676578
USER	Buscador de Siigo	85	END	1684346670775	1684346676578
USER	Buscador de Siigo	81	END	1684346670775	1684346676588
USER	Buscador de Siigo	12	END	1684346670753	1684346676658
USER	Buscador de Siigo	18	END	1684346670757	1684346676658
USER	Buscador de Siigo	92	END	1684346670775	1684346676659
USER	Buscador de Siigo	2	END	1684346670750	1684346676669
USER	Buscador de Siigo	60	END	1684346670773	1684346676685
USER	Buscador de Siigo	28	END	1684346670772	1684346676685
USER	Buscador de Siigo	34	END	1684346670772	1684346676685
USER	Buscador de Siigo	86	END	1684346670775	1684346676685
USER	Buscador de Siigo	44	END	1684346670773	1684346676685
USER	Buscador de Siigo	55	END	1684346670773	1684346676758
USER	Buscador de Siigo	50	END	1684346670773	1684346676758
USER	Buscador de Siigo	6	END	1684346670751	1684346676859
USER	Buscador de Siigo	79	END	1684346670774	1684346676859
USER	Buscador de Siigo	45	END	1684346670773	1684346676859
USER	Buscador de Siigo	95	END	1684346670775	1684346676859
USER	Buscador de Siigo	98	END	1684346670775	1684346676859
USER	Buscador de Siigo	49	END	1684346670773	1684346676859
USER	Buscador de Siigo	88	END	1684346670775	1684346676859
USER	Buscador de Siigo	33	END	1684346670772	1684346676859
USER	Buscador de Siigo	3	END	1684346670750	1684346676859
USER	Buscador de Siigo	76	END	1684346670774	1684346676860
USER	Buscador de Siigo	53	END	1684346670773	1684346676860
USER	Buscador de Siigo	36	END	1684346670772	1684346676861
USER	Buscador de Siigo	35	END	1684346670772	1684346676869
USER	Buscador de Siigo	87	END	1684346670775	1684346676869
USER	Buscador de Siigo	22	END	1684346670759	1684346676869
USER	Buscador de Siigo	19	END	1684346670758	1684346676869
USER	Buscador de Siigo	72	END	1684346670774	1684346676869
USER	Buscador de Siigo	43	END	1684346670773	1684346676870
USER	Buscador de Siigo	68	END	1684346670774	1684346676870
USER	Buscador de Siigo	58	END	1684346670773	1684346676870
USER	Buscador de Siigo	90	END	1684346670775	1684346676875
USER	Buscador de Siigo	52	END	1684346670773	1684346676895
USER	Buscador de Siigo	20	END	1684346670759	1684346676895
USER	Buscador de Siigo	75	END	1684346670774	1684346676895
USER	Buscador de Siigo	4	END	1684346670750	1684346676895
USER	Buscador de Siigo	24	END	1684346670766	1684346676895
USER	Buscador de Siigo	11	END	1684346670753	1684346676895
USER	Buscador de Siigo	84	END	1684346670775	1684346676895
USER	Buscador de Siigo	51	END	1684346670773	1684346676906
USER	Buscador de Siigo	80	END	1684346670774	1684346677028
USER	Buscador de Siigo	5	END	1684346670751	1684346677028
USER	Buscador de Siigo	1	END	1684346670750	1684346677028
USER	Buscador de Siigo	78	END	1684346670774	1684346677028
USER	Buscador de Siigo	15	END	1684346670756	1684346677028
USER	Buscador de Siigo	16	END	1684346670756	1684346677028
USER	Buscador de Siigo	100	END	1684346670776	1684346677028
USER	Buscador de Siigo	31	END	1684346670772	1684346677065
USER	Buscador de Siigo	7	END	1684346670752	1684346677065
USER	Buscador de Siigo	63	END	1684346670774	1684346677065
USER	Buscador de Siigo	17	END	1684346670756	1684346677065
USER	Buscador de Siigo	64	END	1684346670774	1684346677087
USER	Buscador de Siigo	74	END	1684346670774	1684346677087
USER	Buscador de Siigo	48	END	1684346670773	1684346677087
USER	Buscador de Siigo	97	END	1684346670775	1684346677087
USER	Buscador de Siigo	70	END	1684346670774	1684346677087
USER	Buscador de Siigo	26	END	1684346670772	1684346677098
USER	Buscador de Siigo	73	END	1684346670774	1684346677098
USER	Buscador de Siigo	54	END	1684346670773	1684346677120
USER	Buscador de Siigo	25	END	1684346670772	1684346677120
USER	Buscador de Siigo	10	END	1684346670753	1684346677157
USER	Buscador de Siigo	57	END	1684346670773	1684346677157
USER	Buscador de Siigo	71	END	1684346670774	1684346677157
USER	Buscador de Siigo	38	END	1684346670772	1684346677157
USER	Buscador de Siigo	27	END	1684346670772	1684346677157
USER	Buscador de Siigo	42	END	1684346670773	1684346677157
USER	Buscador de Siigo	89	END	1684346670775	1684346677157
USER	Buscador de Siigo	47	END	1684346670773	1684346677215
USER	Buscador de Siigo	41	END	1684346670773	1684346677215
USER	Buscador de Siigo	91	END	1684346670775	1684346677279
USER	Buscador de Siigo	65	END	1684346670774	1684346677289
USER	Buscador de Siigo	82	END	1684346670775	1684346677289
USER	Buscador de Siigo	59	END	1684346670773	1684346677300
USER	Buscador de Siigo	99	END	1684346670775	1684346677300
USER	Buscador de Siigo	66	END	1684346670774	1684346677315
USER	Buscador de Siigo	83	END	1684346670775	1684346677315
USER	Buscador de Siigo	96	END	1684346670775	1684346677326
USER	Buscador de Siigo	67	END	1684346670774	1684346677407
