RUN	scala.simulations.ObtenerZorros	obtenerzorros	1683840324837	 	3.3.1
USER	Usuario Avanzado	1053	START	1683840328608	1683840328608
USER	Usuario Avanzado	1054	START	1683840328669	1683840328669
REQUEST	40		PeticionZorros	1683840326083	1683840328686	OK	 
REQUEST	525		PeticionZorros	1683840326117	1683840328686	OK	 
REQUEST	56		PeticionZorros	1683840326084	1683840328698	OK	 
USER	Usuario Avanzado	1055	START	1683840328715	1683840328715
REQUEST	445		PeticionZorros	1683840326120	1683840328721	OK	 
USER	Usuario Avanzado	1056	START	1683840328761	1683840328761
REQUEST	485		PeticionZorros	1683840326112	1683840328803	OK	 
REQUEST	360		PeticionZorros	1683840326097	1683840328806	OK	 
REQUEST	870		PeticionZorros	1683840326136	1683840328806	OK	 
USER	Usuario Avanzado	1057	START	1683840328808	1683840328808
REQUEST	701		PeticionZorros	1683840326128	1683840328810	OK	 
REQUEST	219		PeticionZorros	1683840326091	1683840328815	OK	 
REQUEST	37		PeticionZorros	1683840326083	1683840328857	OK	 
USER	Usuario Avanzado	1058	START	1683840328868	1683840328868
REQUEST	565		PeticionZorros	1683840326121	1683840328885	OK	 
REQUEST	717		PeticionZorros	1683840326128	1683840328900	OK	 
USER	Usuario Avanzado	1059	START	1683840328914	1683840328914
USER	Usuario Avanzado	1060	START	1683840328961	1683840328961
REQUEST	347		PeticionZorros	1683840326097	1683840328994	OK	 
USER	Usuario Avanzado	1061	START	1683840329008	1683840329008
REQUEST	453		PeticionZorros	1683840326109	1683840329033	OK	 
REQUEST	194		PeticionZorros	1683840326090	1683840329043	OK	 
REQUEST	413		PeticionZorros	1683840326100	1683840329046	OK	 
REQUEST	162		PeticionZorros	1683840326089	1683840329052	OK	 
USER	Usuario Avanzado	1062	START	1683840329068	1683840329068
REQUEST	950		PeticionZorros	1683840326141	1683840329079	OK	 
REQUEST	734		PeticionZorros	1683840326129	1683840329093	OK	 
REQUEST	47		PeticionZorros	1683840326084	1683840329098	OK	 
REQUEST	178		PeticionZorros	1683840326090	1683840329098	OK	 
REQUEST	326		PeticionZorros	1683840326143	1683840329105	OK	 
USER	Usuario Avanzado	1063	START	1683840329118	1683840329118
REQUEST	861		PeticionZorros	1683840326135	1683840329163	OK	 
USER	Usuario Avanzado	1064	START	1683840329174	1683840329174
REQUEST	354		PeticionZorros	1683840326097	1683840329220	OK	 
USER	Usuario Avanzado	1065	START	1683840329220	1683840329220
REQUEST	397		PeticionZorros	1683840326099	1683840329235	OK	 
USER	Usuario Avanzado	1066	START	1683840329268	1683840329268
REQUEST	356		PeticionZorros	1683840326097	1683840329273	OK	 
REQUEST	11		PeticionZorros	1683840326076	1683840329278	OK	 
REQUEST	340		PeticionZorros	1683840326097	1683840329287	OK	 
REQUEST	386		PeticionZorros	1683840326099	1683840329291	OK	 
REQUEST	312		PeticionZorros	1683840326095	1683840329299	OK	 
REQUEST	376		PeticionZorros	1683840326098	1683840329299	OK	 
REQUEST	328		PeticionZorros	1683840326096	1683840329299	OK	 
REQUEST	264		PeticionZorros	1683840326093	1683840329308	OK	 
USER	Usuario Avanzado	1067	START	1683840329327	1683840329327
REQUEST	628		PeticionZorros	1683840326124	1683840329358	OK	 
REQUEST	344		PeticionZorros	1683840326097	1683840329358	OK	 
REQUEST	936		PeticionZorros	1683840326140	1683840329359	OK	 
REQUEST	156		PeticionZorros	1683840326088	1683840329360	OK	 
REQUEST	176		PeticionZorros	1683840326089	1683840329360	OK	 
REQUEST	130		PeticionZorros	1683840326087	1683840329365	OK	 
REQUEST	243		PeticionZorros	1683840326092	1683840329374	OK	 
USER	Usuario Avanzado	1068	START	1683840329375	1683840329375
REQUEST	160		PeticionZorros	1683840326088	1683840329379	OK	 
REQUEST	526		PeticionZorros	1683840326117	1683840329379	OK	 
REQUEST	338		PeticionZorros	1683840326096	1683840329389	OK	 
REQUEST	952		PeticionZorros	1683840326141	1683840329393	OK	 
REQUEST	188		PeticionZorros	1683840326090	1683840329413	OK	 
REQUEST	14		PeticionZorros	1683840326076	1683840329415	OK	 
USER	Usuario Avanzado	1069	START	1683840329422	1683840329422
REQUEST	409		PeticionZorros	1683840326100	1683840329426	OK	 
REQUEST	16		PeticionZorros	1683840326076	1683840329438	OK	 
REQUEST	144		PeticionZorros	1683840326088	1683840329441	OK	 
REQUEST	441		PeticionZorros	1683840326108	1683840329444	OK	 
REQUEST	309		PeticionZorros	1683840326095	1683840329451	OK	 
REQUEST	509		PeticionZorros	1683840326115	1683840329455	OK	 
REQUEST	149		PeticionZorros	1683840326088	1683840329459	OK	 
USER	Usuario Avanzado	1070	START	1683840329468	1683840329468
REQUEST	229		PeticionZorros	1683840326092	1683840329474	OK	 
REQUEST	213		PeticionZorros	1683840326091	1683840329478	OK	 
REQUEST	94		PeticionZorros	1683840326085	1683840329486	OK	 
REQUEST	388		PeticionZorros	1683840326099	1683840329486	OK	 
REQUEST	43		PeticionZorros	1683840326083	1683840329487	OK	 
REQUEST	393		PeticionZorros	1683840326099	1683840329495	OK	 
REQUEST	293		PeticionZorros	1683840326094	1683840329508	OK	 
REQUEST	107		PeticionZorros	1683840326086	1683840329509	OK	 
REQUEST	245		PeticionZorros	1683840326092	1683840329512	OK	 
USER	Usuario Avanzado	1071	START	1683840329528	1683840329528
REQUEST	436		PeticionZorros	1683840326101	1683840329530	OK	 
REQUEST	664		PeticionZorros	1683840326126	1683840329549	OK	 
REQUEST	403		PeticionZorros	1683840326099	1683840329549	OK	 
REQUEST	350		PeticionZorros	1683840326097	1683840329549	OK	 
REQUEST	468		PeticionZorros	1683840326111	1683840329573	OK	 
USER	Usuario Avanzado	1072	START	1683840329576	1683840329576
REQUEST	59		PeticionZorros	1683840326084	1683840329580	OK	 
REQUEST	418		PeticionZorros	1683840326100	1683840329582	OK	 
REQUEST	351		PeticionZorros	1683840326097	1683840329582	OK	 
REQUEST	171		PeticionZorros	1683840326089	1683840329584	OK	 
REQUEST	75		PeticionZorros	1683840326085	1683840329592	OK	 
REQUEST	91		PeticionZorros	1683840326085	1683840329592	OK	 
REQUEST	261		PeticionZorros	1683840326093	1683840329595	OK	 
REQUEST	325		PeticionZorros	1683840326096	1683840329609	OK	 
USER	Usuario Avanzado	1073	START	1683840329622	1683840329622
REQUEST	1011		PeticionZorros	1683840326516	1683840329625	OK	 
REQUEST	493		PeticionZorros	1683840326113	1683840329654	OK	 
USER	Usuario Avanzado	1074	START	1683840329668	1683840329668
REQUEST	825		PeticionZorros	1683840326134	1683840329690	OK	 
REQUEST	576		PeticionZorros	1683840326122	1683840329700	OK	 
REQUEST	484		PeticionZorros	1683840326114	1683840329703	OK	 
REQUEST	90		PeticionZorros	1683840326085	1683840329708	OK	 
REQUEST	574		PeticionZorros	1683840326122	1683840329725	OK	 
REQUEST	1002		PeticionZorros	1683840326082	1683840329727	OK	 
USER	Usuario Avanzado	1075	START	1683840329728	1683840329728
REQUEST	665		PeticionZorros	1683840326126	1683840329731	OK	 
REQUEST	26		PeticionZorros	1683840326082	1683840329733	OK	 
REQUEST	1020		PeticionZorros	1683840326961	1683840329738	OK	 
REQUEST	641		PeticionZorros	1683840326125	1683840329744	OK	 
REQUEST	152		PeticionZorros	1683840326088	1683840329746	OK	 
USER	Usuario Avanzado	1076	START	1683840329773	1683840329773
REQUEST	259		PeticionZorros	1683840326093	1683840329780	OK	 
REQUEST	400		PeticionZorros	1683840326100	1683840329789	OK	 
USER	Usuario Avanzado	1077	START	1683840329818	1683840329818
REQUEST	426		PeticionZorros	1683840326101	1683840329821	OK	 
REQUEST	788		PeticionZorros	1683840326132	1683840329827	OK	 
REQUEST	584		PeticionZorros	1683840326122	1683840329829	OK	 
REQUEST	760		PeticionZorros	1683840326130	1683840329838	OK	 
REQUEST	744		PeticionZorros	1683840326129	1683840329849	OK	 
REQUEST	10		PeticionZorros	1683840326076	1683840329853	OK	 
REQUEST	1030		PeticionZorros	1683840327459	1683840329855	OK	 
REQUEST	303		PeticionZorros	1683840326095	1683840329860	OK	 
REQUEST	697		PeticionZorros	1683840326127	1683840329866	OK	 
USER	Usuario Avanzado	1078	START	1683840329868	1683840329868
REQUEST	756		PeticionZorros	1683840326130	1683840329891	OK	 
REQUEST	287		PeticionZorros	1683840326094	1683840329896	OK	 
REQUEST	1051		PeticionZorros	1683840328516	1683840329898	OK	 
REQUEST	348		PeticionZorros	1683840326097	1683840329908	OK	 
REQUEST	712		PeticionZorros	1683840326128	1683840329916	OK	 
REQUEST	1031		PeticionZorros	1683840327516	1683840329921	OK	 
USER	Usuario Avanzado	1079	START	1683840329925	1683840329925
REQUEST	1050		PeticionZorros	1683840328459	1683840329933	OK	 
REQUEST	1034		PeticionZorros	1683840327659	1683840329969	OK	 
USER	Usuario Avanzado	1080	START	1683840329971	1683840329971
REQUEST	1047		PeticionZorros	1683840328317	1683840329979	OK	 
REQUEST	444		PeticionZorros	1683840326109	1683840330000	OK	 
REQUEST	122		PeticionZorros	1683840326087	1683840330013	OK	 
USER	Usuario Avanzado	1081	START	1683840330018	1683840330018
REQUEST	769		PeticionZorros	1683840326131	1683840330020	OK	 
REQUEST	905		PeticionZorros	1683840326138	1683840330026	OK	 
REQUEST	439		PeticionZorros	1683840326108	1683840330028	OK	 
REQUEST	483		PeticionZorros	1683840326118	1683840330028	OK	 
REQUEST	138		PeticionZorros	1683840326088	1683840330040	OK	 
REQUEST	629		PeticionZorros	1683840326124	1683840330045	OK	 
USER	Usuario Avanzado	1082	START	1683840330048	1683840330048
REQUEST	531		PeticionZorros	1683840326117	1683840330052	OK	 
REQUEST	548		PeticionZorros	1683840326133	1683840330060	OK	 
REQUEST	1038		PeticionZorros	1683840327859	1683840330104	OK	 
USER	Usuario Avanzado	1083	START	1683840330108	1683840330108
REQUEST	1046		PeticionZorros	1683840328259	1683840330115	OK	 
REQUEST	154		PeticionZorros	1683840326088	1683840330152	OK	 
REQUEST	1044		PeticionZorros	1683840328163	1683840330155	OK	 
USER	Usuario Avanzado	1084	START	1683840330155	1683840330155
REQUEST	721		PeticionZorros	1683840326128	1683840330178	OK	 
REQUEST	307		PeticionZorros	1683840326095	1683840330188	OK	 
USER	Usuario Avanzado	1085	START	1683840330201	1683840330201
REQUEST	668		PeticionZorros	1683840326126	1683840330203	OK	 
USER	Usuario Avanzado	1086	START	1683840330248	1683840330248
REQUEST	736		PeticionZorros	1683840326129	1683840330256	OK	 
REQUEST	608		PeticionZorros	1683840326123	1683840330256	OK	 
USER	Usuario Avanzado	1087	START	1683840330308	1683840330308
REQUEST	1056		PeticionZorros	1683840328761	1683840330329	OK	 
REQUEST	597		PeticionZorros	1683840326123	1683840330333	OK	 
REQUEST	80		PeticionZorros	1683840326085	1683840330351	OK	 
REQUEST	1061		PeticionZorros	1683840329009	1683840330351	OK	 
USER	Usuario Avanzado	1088	START	1683840330355	1683840330355
USER	Usuario Avanzado	1089	START	1683840330401	1683840330401
REQUEST	419		PeticionZorros	1683840326100	1683840330424	OK	 
REQUEST	321		PeticionZorros	1683840326096	1683840330433	OK	 
USER	Usuario Avanzado	1090	START	1683840330448	1683840330448
REQUEST	461		PeticionZorros	1683840326110	1683840330451	OK	 
USER	Usuario Avanzado	1091	START	1683840330507	1683840330507
REQUEST	372		PeticionZorros	1683840326098	1683840330518	OK	 
USER	Usuario Avanzado	1092	START	1683840330552	1683840330552
USER	Usuario Avanzado	1093	START	1683840330598	1683840330598
REQUEST	1019		PeticionZorros	1683840326915	1683840330612	OK	 
USER	Usuario Avanzado	1094	START	1683840330648	1683840330648
REQUEST	1062		PeticionZorros	1683840329069	1683840330668	OK	 
REQUEST	50		PeticionZorros	1683840326084	1683840330682	OK	 
USER	Usuario Avanzado	1095	START	1683840330705	1683840330705
REQUEST	1064		PeticionZorros	1683840329175	1683840330740	OK	 
REQUEST	1063		PeticionZorros	1683840329119	1683840330742	OK	 
USER	Usuario Avanzado	1096	START	1683840330752	1683840330752
REQUEST	684		PeticionZorros	1683840326127	1683840330786	OK	 
REQUEST	716		PeticionZorros	1683840326128	1683840330793	OK	 
USER	Usuario Avanzado	1097	START	1683840330798	1683840330798
REQUEST	864		PeticionZorros	1683840326136	1683840330798	OK	 
USER	Usuario Avanzado	1098	START	1683840330858	1683840330858
REQUEST	491		PeticionZorros	1683840326113	1683840330874	OK	 
USER	Usuario Avanzado	1099	START	1683840330904	1683840330904
REQUEST	592		PeticionZorros	1683840326123	1683840330932	OK	 
USER	Usuario Avanzado	1100	START	1683840330949	1683840330949
REQUEST	816		PeticionZorros	1683840326133	1683840330991	OK	 
REQUEST	781		PeticionZorros	1683840326131	1683840330995	OK	 
REQUEST	656		PeticionZorros	1683840326125	1683840330998	OK	 
USER	Usuario Avanzado	1101	START	1683840330998	1683840330998
REQUEST	672		PeticionZorros	1683840326126	1683840331001	OK	 
REQUEST	622		PeticionZorros	1683840326124	1683840331001	OK	 
REQUEST	700		PeticionZorros	1683840326127	1683840331004	OK	 
USER	Usuario Avanzado	1102	START	1683840331058	1683840331058
REQUEST	33		PeticionZorros	1683840326083	1683840331096	OK	 
USER	Usuario Avanzado	1103	START	1683840331104	1683840331104
REQUEST	661		PeticionZorros	1683840326126	1683840331109	OK	 
REQUEST	1068		PeticionZorros	1683840329375	1683840331147	OK	 
USER	Usuario Avanzado	1104	START	1683840331150	1683840331150
USER	Usuario Avanzado	1105	START	1683840331198	1683840331198
REQUEST	851		PeticionZorros	1683840326135	1683840331212	OK	 
REQUEST	931		PeticionZorros	1683840326139	1683840331213	OK	 
REQUEST	477		PeticionZorros	1683840326111	1683840331226	OK	 
REQUEST	1065		PeticionZorros	1683840329221	1683840331238	OK	 
REQUEST	429		PeticionZorros	1683840326101	1683840331244	OK	 
USER	Usuario Avanzado	1106	START	1683840331256	1683840331256
USER	Usuario Avanzado	1107	START	1683840331302	1683840331302
REQUEST	1037		PeticionZorros	1683840327809	1683840331338	OK	 
USER	Usuario Avanzado	1108	START	1683840331348	1683840331348
REQUEST	980		PeticionZorros	1683840326143	1683840331374	OK	 
REQUEST	1039		PeticionZorros	1683840327916	1683840331383	OK	 
REQUEST	996		PeticionZorros	1683840326144	1683840331385	OK	 
REQUEST	1016		PeticionZorros	1683840326764	1683840331390	OK	 
USER	Usuario Avanzado	1109	START	1683840331398	1683840331398
REQUEST	449		PeticionZorros	1683840326110	1683840331439	OK	 
REQUEST	280		PeticionZorros	1683840326094	1683840331449	OK	 
USER	Usuario Avanzado	1110	START	1683840331455	1683840331455
REQUEST	48		PeticionZorros	1683840326084	1683840331457	OK	 
REQUEST	227		PeticionZorros	1683840326092	1683840331457	OK	 
REQUEST	361		PeticionZorros	1683840326098	1683840331458	OK	 
REQUEST	273		PeticionZorros	1683840326094	1683840331462	OK	 
USER	Usuario Avanzado	1111	START	1683840331501	1683840331501
REQUEST	615		PeticionZorros	1683840326124	1683840331510	OK	 
USER	Usuario Avanzado	1112	START	1683840331548	1683840331548
USER	Usuario Avanzado	1113	START	1683840331598	1683840331598
USER	Usuario Avanzado	1011	END	1683840326515	1683840331641
REQUEST	1048		PeticionZorros	1683840328363	1683840331649	OK	 
USER	Usuario Avanzado	1114	START	1683840331654	1683840331654
REQUEST	211		PeticionZorros	1683840326091	1683840331667	OK	 
USER	Usuario Avanzado	1115	START	1683840331700	1683840331700
USER	Usuario Avanzado	1002	END	1683840326082	1683840331732
USER	Usuario Avanzado	1116	START	1683840331748	1683840331748
USER	Usuario Avanzado	1020	END	1683840326960	1683840331749
REQUEST	1066		PeticionZorros	1683840329269	1683840331750	OK	 
USER	Usuario Avanzado	1117	START	1683840331808	1683840331808
USER	Usuario Avanzado	1118	START	1683840331854	1683840331854
USER	Usuario Avanzado	1030	END	1683840327458	1683840331869
REQUEST	332		PeticionZorros	1683840326096	1683840331894	OK	 
USER	Usuario Avanzado	1051	END	1683840328515	1683840331900
USER	Usuario Avanzado	1119	START	1683840331900	1683840331900
USER	Usuario Avanzado	1031	END	1683840327515	1683840331930
USER	Usuario Avanzado	1050	END	1683840328458	1683840331948
USER	Usuario Avanzado	1120	START	1683840331948	1683840331948
REQUEST	680		PeticionZorros	1683840326127	1683840331976	OK	 
USER	Usuario Avanzado	1034	END	1683840327658	1683840331978
USER	Usuario Avanzado	1047	END	1683840328317	1683840331992
USER	Usuario Avanzado	1121	START	1683840332007	1683840332007
USER	Usuario Avanzado	1122	START	1683840332053	1683840332053
REQUEST	1013		PeticionZorros	1683840326626	1683840332083	KO	j.n.c.ClosedChannelException
REQUEST	42		PeticionZorros	1683840326083	1683840332089	KO	j.n.c.ClosedChannelException
REQUEST	335		PeticionZorros	1683840326096	1683840332092	KO	j.n.c.ClosedChannelException
REQUEST	673		PeticionZorros	1683840326126	1683840332095	KO	j.n.c.ClosedChannelException
REQUEST	58		PeticionZorros	1683840326084	1683840332095	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1123	START	1683840332100	1683840332100
REQUEST	813		PeticionZorros	1683840326133	1683840332112	OK	 
REQUEST	586		PeticionZorros	1683840326122	1683840332116	OK	 
USER	Usuario Avanzado	1038	END	1683840327858	1683840332118
USER	Usuario Avanzado	1046	END	1683840328258	1683840332131
USER	Usuario Avanzado	1124	START	1683840332148	1683840332148
USER	Usuario Avanzado	1044	END	1683840328163	1683840332162
REQUEST	745		PeticionZorros	1683840326129	1683840332170	KO	j.n.c.ClosedChannelException
REQUEST	319		PeticionZorros	1683840326096	1683840332170	KO	j.n.c.ClosedChannelException
REQUEST	657		PeticionZorros	1683840326125	1683840332170	KO	j.n.c.ClosedChannelException
REQUEST	761		PeticionZorros	1683840326130	1683840332171	KO	j.n.c.ClosedChannelException
REQUEST	689		PeticionZorros	1683840326127	1683840332175	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1125	START	1683840332208	1683840332208
REQUEST	857		PeticionZorros	1683840326135	1683840332250	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1126	START	1683840332254	1683840332254
REQUEST	226		PeticionZorros	1683840326092	1683840332274	OK	 
REQUEST	893		PeticionZorros	1683840326137	1683840332274	OK	 
USER	Usuario Avanzado	1127	START	1683840332301	1683840332301
REQUEST	998		PeticionZorros	1683840326144	1683840332302	OK	 
REQUEST	63		PeticionZorros	1683840326084	1683840332319	OK	 
USER	Usuario Avanzado	1056	END	1683840328761	1683840332348
USER	Usuario Avanzado	1128	START	1683840332348	1683840332348
USER	Usuario Avanzado	1061	END	1683840329008	1683840332362
USER	Usuario Avanzado	1129	START	1683840332398	1683840332398
REQUEST	95		PeticionZorros	1683840326086	1683840332404	OK	 
REQUEST	385		PeticionZorros	1683840326099	1683840332406	OK	 
REQUEST	369		PeticionZorros	1683840326098	1683840332407	OK	 
REQUEST	401		PeticionZorros	1683840326099	1683840332408	OK	 
REQUEST	79		PeticionZorros	1683840326085	1683840332410	OK	 
USER	Usuario Avanzado	1130	START	1683840332456	1683840332456
USER	Usuario Avanzado	1131	START	1683840332501	1683840332501
REQUEST	111		PeticionZorros	1683840326086	1683840332502	OK	 
USER	Usuario Avanzado	1132	START	1683840332548	1683840332548
USER	Usuario Avanzado	1133	START	1683840332598	1683840332598
USER	Usuario Avanzado	1019	END	1683840326915	1683840332623
USER	Usuario Avanzado	1134	START	1683840332654	1683840332654
USER	Usuario Avanzado	1062	END	1683840329068	1683840332686
REQUEST	51		PeticionZorros	1683840326084	1683840332698	OK	 
USER	Usuario Avanzado	1135	START	1683840332701	1683840332701
REQUEST	1093		PeticionZorros	1683840330599	1683840332712	OK	 
REQUEST	153		PeticionZorros	1683840326088	1683840332718	OK	 
REQUEST	67		PeticionZorros	1683840326084	1683840332723	OK	 
REQUEST	1106		PeticionZorros	1683840331256	1683840332726	OK	 
REQUEST	434		PeticionZorros	1683840326101	1683840332743	OK	 
REQUEST	169		PeticionZorros	1683840326089	1683840332747	OK	 
USER	Usuario Avanzado	1136	START	1683840332748	1683840332748
REQUEST	497		PeticionZorros	1683840326114	1683840332751	OK	 
REQUEST	1045		PeticionZorros	1683840328210	1683840332759	OK	 
USER	Usuario Avanzado	1064	END	1683840329174	1683840332763
USER	Usuario Estandar	5	END	1683840325998	1683840332763
REQUEST	481		PeticionZorros	1683840326112	1683840332763	OK	 
USER	Usuario Avanzado	1063	END	1683840329118	1683840332763
REQUEST	129		PeticionZorros	1683840326087	1683840332768	OK	 
REQUEST	191		PeticionZorros	1683840326090	1683840332772	OK	 
USER	Usuario Estandar	8	END	1683840325998	1683840332778
USER	Usuario Estandar	24	END	1683840326027	1683840332778
USER	Usuario Avanzado	1137	START	1683840332798	1683840332798
USER	Usuario Estandar	21	END	1683840326006	1683840332809
REQUEST	1008		PeticionZorros	1683840326361	1683840332809	OK	 
REQUEST	919		PeticionZorros	1683840326138	1683840332823	OK	 
REQUEST	322		PeticionZorros	1683840326144	1683840332831	OK	 
REQUEST	57		PeticionZorros	1683840326084	1683840332837	OK	 
REQUEST	189		PeticionZorros	1683840326090	1683840332850	OK	 
REQUEST	212		PeticionZorros	1683840326091	1683840332851	OK	 
USER	Usuario Avanzado	1138	START	1683840332854	1683840332854
REQUEST	52		PeticionZorros	1683840326084	1683840332855	OK	 
USER	Usuario Estandar	53	END	1683840326084	1683840332888
REQUEST	472		PeticionZorros	1683840326111	1683840332891	OK	 
USER	Usuario Avanzado	1139	START	1683840332899	1683840332899
REQUEST	105		PeticionZorros	1683840326086	1683840332912	OK	 
REQUEST	276		PeticionZorros	1683840326094	1683840332914	OK	 
REQUEST	214		PeticionZorros	1683840326094	1683840332914	OK	 
REQUEST	84		PeticionZorros	1683840326085	1683840332916	OK	 
REQUEST	598		PeticionZorros	1683840326123	1683840332919	OK	 
REQUEST	45		PeticionZorros	1683840326083	1683840332919	OK	 
REQUEST	141		PeticionZorros	1683840326088	1683840332925	OK	 
REQUEST	737		PeticionZorros	1683840326129	1683840332944	OK	 
REQUEST	740		PeticionZorros	1683840326129	1683840332947	OK	 
USER	Usuario Avanzado	1140	START	1683840332948	1683840332948
REQUEST	1058		PeticionZorros	1683840328869	1683840332987	OK	 
REQUEST	253		PeticionZorros	1683840326093	1683840332989	OK	 
USER	Usuario Avanzado	1141	START	1683840333007	1683840333007
REQUEST	456		PeticionZorros	1683840326109	1683840333037	OK	 
USER	Usuario Avanzado	1142	START	1683840333058	1683840333058
REQUEST	291		PeticionZorros	1683840326094	1683840333095	OK	 
REQUEST	29		PeticionZorros	1683840326082	1683840333098	OK	 
REQUEST	132		PeticionZorros	1683840326087	1683840333104	OK	 
USER	Usuario Avanzado	1143	START	1683840333115	1683840333115
USER	Usuario Estandar	200	END	1683840326090	1683840333148
USER	Usuario Avanzado	1068	END	1683840329375	1683840333160
USER	Usuario Avanzado	1144	START	1683840333160	1683840333160
USER	Usuario Estandar	136	END	1683840326087	1683840333190
USER	Usuario Estandar	184	END	1683840326089	1683840333190
USER	Usuario Estandar	248	END	1683840326092	1683840333207
USER	Usuario Estandar	120	END	1683840326086	1683840333207
USER	Usuario Avanzado	1145	START	1683840333208	1683840333208
USER	Usuario Estandar	168	END	1683840326089	1683840333223
USER	Usuario Estandar	72	END	1683840326084	1683840333237
USER	Usuario Avanzado	1065	END	1683840329220	1683840333252
USER	Usuario Estandar	104	END	1683840326086	1683840333267
USER	Usuario Avanzado	1146	START	1683840333267	1683840333267
REQUEST	1083		PeticionZorros	1683840330109	1683840333281	OK	 
REQUEST	1079		PeticionZorros	1683840329926	1683840333305	OK	 
USER	Usuario Avanzado	1147	START	1683840333313	1683840333313
REQUEST	1099		PeticionZorros	1683840330904	1683840333316	OK	 
USER	Usuario Estandar	88	END	1683840326085	1683840333319
REQUEST	1078		PeticionZorros	1683840329869	1683840333354	OK	 
USER	Usuario Avanzado	1037	END	1683840327808	1683840333361
USER	Usuario Avanzado	1148	START	1683840333361	1683840333361
REQUEST	1055		PeticionZorros	1683840328715	1683840333386	KO	j.n.c.ClosedChannelException
REQUEST	469		PeticionZorros	1683840326113	1683840333388	OK	 
USER	Usuario Avanzado	1016	END	1683840326763	1683840333407
USER	Usuario Avanzado	1039	END	1683840327915	1683840333407
USER	Usuario Estandar	126	END	1683840326087	1683840333407
USER	Usuario Avanzado	1149	START	1683840333408	1683840333408
REQUEST	1126		PeticionZorros	1683840332254	1683840333415	OK	 
REQUEST	1086		PeticionZorros	1683840330249	1683840333415	OK	 
USER	Usuario Estandar	236	END	1683840326092	1683840333423
REQUEST	1017		PeticionZorros	1683840326811	1683840333425	OK	 
REQUEST	1114		PeticionZorros	1683840331655	1683840333425	OK	 
REQUEST	1125		PeticionZorros	1683840332208	1683840333445	OK	 
REQUEST	1085		PeticionZorros	1683840330201	1683840333445	OK	 
USER	Usuario Estandar	368	END	1683840326098	1683840333458
USER	Usuario Estandar	252	END	1683840326092	1683840333458
USER	Usuario Avanzado	1150	START	1683840333458	1683840333458
REQUEST	1098		PeticionZorros	1683840330859	1683840333483	OK	 
REQUEST	1104		PeticionZorros	1683840331151	1683840333489	OK	 
REQUEST	1102		PeticionZorros	1683840331059	1683840333497	OK	 
REQUEST	1123		PeticionZorros	1683840332100	1683840333497	OK	 
REQUEST	1128		PeticionZorros	1683840332349	1683840333505	OK	 
REQUEST	1105		PeticionZorros	1683840331199	1683840333514	OK	 
USER	Usuario Estandar	424	END	1683840326100	1683840333516
USER	Usuario Avanzado	1151	START	1683840333516	1683840333516
REQUEST	1115		PeticionZorros	1683840331700	1683840333521	OK	 
REQUEST	1118		PeticionZorros	1683840331854	1683840333538	OK	 
USER	Usuario Estandar	216	END	1683840326091	1683840333547
USER	Usuario Estandar	451	END	1683840326109	1683840333548
USER	Usuario Avanzado	1152	START	1683840333562	1683840333562
REQUEST	618		PeticionZorros	1683840326124	1683840333569	KO	j.n.c.ClosedChannelException
REQUEST	1117		PeticionZorros	1683840331808	1683840333598	OK	 
REQUEST	1124		PeticionZorros	1683840332149	1683840333598	OK	 
REQUEST	1057		PeticionZorros	1683840328809	1683840333601	OK	 
USER	Usuario Avanzado	1153	START	1683840333608	1683840333608
REQUEST	1122		PeticionZorros	1683840332053	1683840333610	OK	 
REQUEST	1116		PeticionZorros	1683840331749	1683840333613	OK	 
REQUEST	1127		PeticionZorros	1683840332301	1683840333619	OK	 
REQUEST	36		PeticionZorros	1683840326083	1683840333621	KO	j.n.c.ClosedChannelException
REQUEST	292		PeticionZorros	1683840326094	1683840333622	KO	j.n.c.ClosedChannelException
REQUEST	262		PeticionZorros	1683840326093	1683840333635	KO	j.n.c.ClosedChannelException
REQUEST	639		PeticionZorros	1683840326125	1683840333635	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1048	END	1683840328362	1683840333669
USER	Usuario Avanzado	1154	START	1683840333668	1683840333668
REQUEST	1077		PeticionZorros	1683840329819	1683840333671	OK	 
REQUEST	1129		PeticionZorros	1683840332399	1683840333686	OK	 
USER	Usuario Estandar	525	END	1683840326116	1683840333688
USER	Usuario Estandar	40	END	1683840326083	1683840333688
REQUEST	20		PeticionZorros	1683840326076	1683840333697	KO	j.n.c.ClosedChannelException
REQUEST	459		PeticionZorros	1683840326110	1683840333702	OK	 
REQUEST	203		PeticionZorros	1683840326090	1683840333703	OK	 
USER	Usuario Estandar	56	END	1683840326084	1683840333714
USER	Usuario Avanzado	1155	START	1683840333714	1683840333714
REQUEST	1107		PeticionZorros	1683840331302	1683840333726	OK	 
USER	Usuario Estandar	445	END	1683840326101	1683840333746
USER	Usuario Avanzado	1156	START	1683840333762	1683840333762
USER	Usuario Avanzado	1066	END	1683840329268	1683840333777
REQUEST	1130		PeticionZorros	1683840332456	1683840333780	OK	 
REQUEST	906		PeticionZorros	1683840326138	1683840333788	OK	 
REQUEST	2		PeticionZorros	1683840326076	1683840333789	OK	 
REQUEST	34		PeticionZorros	1683840326083	1683840333790	OK	 
